age,female,"bs(age, df=5, degree=2, include_intercept=False)[0]","bs(age, df=5, degree=2, include_intercept=False)[1]","bs(age, df=5, degree=2, include_intercept=False)[2]","bs(age, df=5, degree=2, include_intercept=False)[3]","bs(age, df=5, degree=2, include_intercept=False)[4]","bs(age, df=5, degree=2, include_intercept=False)[0]:female","bs(age, df=5, degree=2, include_intercept=False)[1]:female","bs(age, df=5, degree=2, include_intercept=False)[2]:female","bs(age, df=5, degree=2, include_intercept=False)[3]:female","bs(age, df=5, degree=2, include_intercept=False)[4]:female"
47.083,0,0.0,0.38496011149556825,0.6108544711680975,0.004185417336334249,0.0,0.0,0.0,0.0,0.0,0.0
47.083,1,0.0,0.38496011149556825,0.6108544711680975,0.004185417336334249,0.0,0.0,0.38496011149556825,0.6108544711680975,0.004185417336334249,0.0
47.167,0,0.0,0.3806708958092937,0.6148021567997273,0.004526947390979101,0.0,0.0,0.0,0.0,0.0,0.0
47.167,1,0.0,0.3806708958092937,0.6148021567997273,0.004526947390979101,0.0,0.0,0.3806708958092937,0.6148021567997273,0.004526947390979101,0.0
47.25,0,0.0,0.37640570934255,0.6187124198763497,0.00488187078110022,0.0,0.0,0.0,0.0,0.0,0.0
47.25,1,0.0,0.37640570934255,0.6187124198763497,0.00488187078110022,0.0,0.0,0.37640570934255,0.6187124198763497,0.00488187078110022,0.0
47.333,0,0.0,0.37216455209533733,0.622585260397965,0.005250187506697606,0.0,0.0,0.0,0.0,0.0,0.0
47.333,1,0.0,0.37216455209533733,0.622585260397965,0.005250187506697606,0.0,0.0,0.37216455209533733,0.622585260397965,0.005250187506697606,0.0
47.417,0,0.0,0.3679474240676556,0.626420678364573,0.00563189756777126,0.0,0.0,0.0,0.0,0.0,0.0
47.417,1,0.0,0.3679474240676556,0.626420678364573,0.00563189756777126,0.0,0.0,0.3679474240676556,0.626420678364573,0.00563189756777126,0.0
47.5,0,0.0,0.3637543252595049,0.6302186737761739,0.006027000964321182,0.0,0.0,0.0,0.0,0.0,0.0
47.5,1,0.0,0.3637543252595049,0.6302186737761739,0.006027000964321182,0.0,0.0,0.3637543252595049,0.6302186737761739,0.006027000964321182,0.0
47.583,0,0.0,0.35958525567088506,0.6339792466327676,0.006435497696347371,0.0,0.0,0.0,0.0,0.0,0.0
47.583,1,0.0,0.35958525567088506,0.6339792466327676,0.006435497696347371,0.0,0.0,0.35958525567088506,0.6339792466327676,0.006435497696347371,0.0
47.667,0,0.0,0.35544021530179615,0.6377023969343539,0.006857387763849829,0.0,0.0,0.0,0.0,0.0,0.0
47.667,1,0.0,0.35544021530179615,0.6377023969343539,0.006857387763849829,0.0,0.0,0.35544021530179615,0.6377023969343539,0.006857387763849829,0.0
47.75,0,0.0,0.3513192041522383,0.6413881246809332,0.007292671166828554,0.0,0.0,0.0,0.0,0.0,0.0
47.75,1,0.0,0.3513192041522383,0.6413881246809332,0.007292671166828554,0.0,0.0,0.3513192041522383,0.6413881246809332,0.007292671166828554,0.0
47.833,0,0.0,0.34722222222221133,0.6450364298725051,0.007741347905283548,0.0,0.0,0.0,0.0,0.0,0.0
47.833,1,0.0,0.34722222222221133,0.6450364298725051,0.007741347905283548,0.0,0.0,0.34722222222221133,0.6450364298725051,0.007741347905283548,0.0
47.917,0,0.0,0.3431492695117153,0.6486473125090699,0.00820341797921481,0.0,0.0,0.0,0.0,0.0,0.0
47.917,1,0.0,0.3431492695117153,0.6486473125090699,0.00820341797921481,0.0,0.0,0.3431492695117153,0.6486473125090699,0.00820341797921481,0.0
48.0,0,0.0,0.33910034602075023,0.6522207725906275,0.008678881388622337,0.0,0.0,0.0,0.0,0.0,0.0
48.0,1,0.0,0.33910034602075023,0.6522207725906275,0.008678881388622337,0.0,0.0,0.33910034602075023,0.6522207725906275,0.008678881388622337,0.0
48.083,0,0.0,0.3350754517493161,0.6557568101171778,0.009167738133506135,0.0,0.0,0.0,0.0,0.0,0.0
48.083,1,0.0,0.3350754517493161,0.6557568101171778,0.009167738133506135,0.0,0.0,0.3350754517493161,0.6557568101171778,0.009167738133506135,0.0
48.167,0,0.0,0.33107458669741296,0.6592554250887208,0.009669988213866198,0.0,0.0,0.0,0.0,0.0,0.0
48.167,1,0.0,0.33107458669741296,0.6592554250887208,0.009669988213866198,0.0,0.0,0.33107458669741296,0.6592554250887208,0.009669988213866198,0.0
48.25,0,0.0,0.3270977508650407,0.6627166175052567,0.01018563162970253,0.0,0.0,0.0,0.0,0.0,0.0
48.25,1,0.0,0.3270977508650407,0.6627166175052567,0.01018563162970253,0.0,0.0,0.3270977508650407,0.6627166175052567,0.01018563162970253,0.0
48.333,0,0.0,0.3231449442521995,0.6661403873667854,0.01071466838101513,0.0,0.0,0.0,0.0,0.0,0.0
48.333,1,0.0,0.3231449442521995,0.6661403873667854,0.01071466838101513,0.0,0.0,0.3231449442521995,0.6661403873667854,0.01071466838101513,0.0
48.417,0,0.0,0.3192161668588892,0.6695267346733069,0.011257098467803999,0.0,0.0,0.0,0.0,0.0,0.0
48.417,1,0.0,0.3192161668588892,0.6695267346733069,0.011257098467803999,0.0,0.0,0.3192161668588892,0.6695267346733069,0.011257098467803999,0.0
48.5,0,0.0,0.3153114186851098,0.672875659424821,0.011812921890069134,0.0,0.0,0.0,0.0,0.0,0.0
48.5,1,0.0,0.3153114186851098,0.672875659424821,0.011812921890069134,0.0,0.0,0.3153114186851098,0.672875659424821,0.011812921890069134,0.0
48.583,0,0.0,0.3114306997308614,0.6761871616213281,0.012382138647810537,0.0,0.0,0.0,0.0,0.0,0.0
48.583,1,0.0,0.3114306997308614,0.6761871616213281,0.012382138647810537,0.0,0.0,0.3114306997308614,0.6761871616213281,0.012382138647810537,0.0
48.667,0,0.0,0.3075740099961439,0.6794612412628278,0.012964748741028207,0.0,0.0,0.0,0.0,0.0,0.0
48.667,1,0.0,0.3075740099961439,0.6794612412628278,0.012964748741028207,0.0,0.0,0.3075740099961439,0.6794612412628278,0.012964748741028207,0.0
48.75,0,0.0,0.3037413494809575,0.6826978983493204,0.013560752169722147,0.0,0.0,0.0,0.0,0.0,0.0
48.75,1,0.0,0.3037413494809575,0.6826978983493204,0.013560752169722147,0.0,0.0,0.3037413494809575,0.6826978983493204,0.013560752169722147,0.0
48.833,0,0.0,0.2999327181853019,0.6858971328808058,0.014170148933892351,0.0,0.0,0.0,0.0,0.0,0.0
48.833,1,0.0,0.2999327181853019,0.6858971328808058,0.014170148933892351,0.0,0.0,0.2999327181853019,0.6858971328808058,0.014170148933892351,0.0
48.917,0,0.0,0.2961481161091773,0.6890589448572838,0.014792939033538824,0.0,0.0,0.0,0.0,0.0,0.0
48.917,1,0.0,0.2961481161091773,0.6890589448572838,0.014792939033538824,0.0,0.0,0.2961481161091773,0.6890589448572838,0.014792939033538824,0.0
49.0,0,0.0,0.29238754325258365,0.6921833342787548,0.015429122468661568,0.0,0.0,0.0,0.0,0.0,0.0
49.0,1,0.0,0.29238754325258365,0.6921833342787548,0.015429122468661568,0.0,0.0,0.29238754325258365,0.6921833342787548,0.015429122468661568,0.0
49.083,0,0.0,0.28865099961552093,0.6952703011452185,0.01607869923926058,0.0,0.0,0.0,0.0,0.0,0.0
49.083,1,0.0,0.28865099961552093,0.6952703011452185,0.01607869923926058,0.0,0.0,0.28865099961552093,0.6952703011452185,0.01607869923926058,0.0
49.167,0,0.0,0.2849384851979892,0.698319845456675,0.016741669345335854,0.0,0.0,0.0,0.0,0.0,0.0
49.167,1,0.0,0.2849384851979892,0.698319845456675,0.016741669345335854,0.0,0.0,0.2849384851979892,0.698319845456675,0.016741669345335854,0.0
49.25,0,0.0,0.2812499999999884,0.7013319672131242,0.0174180327868874,0.0,0.0,0.0,0.0,0.0,0.0
49.25,1,0.0,0.2812499999999884,0.7013319672131242,0.0174180327868874,0.0,0.0,0.2812499999999884,0.7013319672131242,0.0174180327868874,0.0
49.333,0,0.0,0.2775855440215185,0.7043066664145662,0.018107789563915212,0.0,0.0,0.0,0.0,0.0,0.0
49.333,1,0.0,0.2775855440215185,0.7043066664145662,0.018107789563915212,0.0,0.0,0.2775855440215185,0.7043066664145662,0.018107789563915212,0.0
49.417,0,0.0,0.27394511726257964,0.707243943061001,0.01881093967641929,0.0,0.0,0.0,0.0,0.0,0.0
49.417,1,0.0,0.27394511726257964,0.707243943061001,0.01881093967641929,0.0,0.0,0.27394511726257964,0.707243943061001,0.01881093967641929,0.0
49.5,0,0.0,0.2703287197231717,0.7101437971524285,0.01952748312439964,0.0,0.0,0.0,0.0,0.0,0.0
49.5,1,0.0,0.2703287197231717,0.7101437971524285,0.01952748312439964,0.0,0.0,0.2703287197231717,0.7101437971524285,0.01952748312439964,0.0
49.583,0,0.0,0.2667363514032947,0.7130062286888491,0.020257419907856258,0.0,0.0,0.0,0.0,0.0,0.0
49.583,1,0.0,0.2667363514032947,0.7130062286888491,0.020257419907856258,0.0,0.0,0.2667363514032947,0.7130062286888491,0.020257419907856258,0.0
49.667,0,0.0,0.2631680123029487,0.7158312376702622,0.021000750026789146,0.0,0.0,0.0,0.0,0.0,0.0
49.667,1,0.0,0.2631680123029487,0.7158312376702622,0.021000750026789146,0.0,0.0,0.2631680123029487,0.7158312376702622,0.021000750026789146,0.0
49.75,0,0.0,0.25962370242213356,0.7186188240966681,0.021757473481198292,0.0,0.0,0.0,0.0,0.0,0.0
49.75,1,0.0,0.25962370242213356,0.7186188240966681,0.021757473481198292,0.0,0.0,0.25962370242213356,0.7186188240966681,0.021757473481198292,0.0
49.833,0,0.0,0.25610342176084944,0.7213689879680669,0.022527590271083715,0.0,0.0,0.0,0.0,0.0,0.0
49.833,1,0.0,0.25610342176084944,0.7213689879680669,0.022527590271083715,0.0,0.0,0.25610342176084944,0.7213689879680669,0.022527590271083715,0.0
49.917,0,0.0,0.25260717031909624,0.7240817292844584,0.023311100396445402,0.0,0.0,0.0,0.0,0.0,0.0
49.917,1,0.0,0.25260717031909624,0.7240817292844584,0.023311100396445402,0.0,0.0,0.25260717031909624,0.7240817292844584,0.023311100396445402,0.0
50.0,0,0.0,0.24913494809687403,0.7267570480458427,0.024108003857283358,0.0,0.0,0.0,0.0,0.0,0.0
50.0,1,0.0,0.24913494809687403,0.7267570480458427,0.024108003857283358,0.0,0.0,0.24913494809687403,0.7267570480458427,0.024108003857283358,0.0
50.083,0,0.0,0.24568675509418275,0.7293949442522198,0.024918300653597583,0.0,0.0,0.0,0.0,0.0,0.0
50.083,1,0.0,0.24568675509418275,0.7293949442522198,0.024918300653597583,0.0,0.0,0.24568675509418275,0.7293949442522198,0.024918300653597583,0.0
50.167,0,0.0,0.24226259131102237,0.7319954179035895,0.025741990785388073,0.0,0.0,0.0,0.0,0.0,0.0
50.167,1,0.0,0.24226259131102237,0.7319954179035895,0.025741990785388073,0.0,0.0,0.24226259131102237,0.7319954179035895,0.025741990785388073,0.0
50.25,0,0.0,0.238862456747393,0.7345584689999521,0.02657907425265483,0.0,0.0,0.0,0.0,0.0,0.0
50.25,1,0.0,0.238862456747393,0.7345584689999521,0.02657907425265483,0.0,0.0,0.238862456747393,0.7345584689999521,0.02657907425265483,0.0
50.333,0,0.0,0.23548635140329455,0.7370840975413075,0.027429551055397856,0.0,0.0,0.0,0.0,0.0,0.0
50.333,1,0.0,0.23548635140329455,0.7370840975413075,0.027429551055397856,0.0,0.0,0.23548635140329455,0.7370840975413075,0.027429551055397856,0.0
50.417,0,0.0,0.2321342752787271,0.7395723035276558,0.028293421193617153,0.0,0.0,0.0,0.0,0.0,0.0
50.417,1,0.0,0.2321342752787271,0.7395723035276558,0.028293421193617153,0.0,0.0,0.2321342752787271,0.7395723035276558,0.028293421193617153,0.0
50.5,0,0.0,0.22880622837369052,0.7420230869589968,0.029170684667312714,0.0,0.0,0.0,0.0,0.0,0.0
50.5,1,0.0,0.22880622837369052,0.7420230869589968,0.029170684667312714,0.0,0.0,0.22880622837369052,0.7420230869589968,0.029170684667312714,0.0
50.583,0,0.0,0.22550221068818496,0.7444364478353305,0.030061341476484545,0.0,0.0,0.0,0.0,0.0,0.0
50.583,1,0.0,0.22550221068818496,0.7444364478353305,0.030061341476484545,0.0,0.0,0.22550221068818496,0.7444364478353305,0.030061341476484545,0.0
50.667,0,0.0,0.22222222222221033,0.7468123861566571,0.03096539162113264,0.0,0.0,0.0,0.0,0.0,0.0
50.667,1,0.0,0.22222222222221033,0.7468123861566571,0.03096539162113264,0.0,0.0,0.22222222222221033,0.7468123861566571,0.03096539162113264,0.0
50.75,0,0.0,0.21896626297576663,0.7491509019229763,0.031882835101257,0.0,0.0,0.0,0.0,0.0,0.0
50.75,1,0.0,0.21896626297576663,0.7491509019229763,0.031882835101257,0.0,0.0,0.21896626297576663,0.7491509019229763,0.031882835101257,0.0
50.833,0,0.0,0.21573433294885394,0.7514519951342884,0.032813671916857634,0.0,0.0,0.0,0.0,0.0,0.0
50.833,1,0.0,0.21573433294885394,0.7514519951342884,0.032813671916857634,0.0,0.0,0.21573433294885394,0.7514519951342884,0.032813671916857634,0.0
50.917,0,0.0,0.21252643214147213,0.7537156657905932,0.03375790206793454,0.0,0.0,0.0,0.0,0.0,0.0
50.917,1,0.0,0.21252643214147213,0.7537156657905932,0.03375790206793454,0.0,0.0,0.21252643214147213,0.7537156657905932,0.03375790206793454,0.0
51.0,0,0.0,0.20934256055362133,0.755941913891891,0.0347155255544877,0.0,0.0,0.0,0.0,0.0,0.0
51.0,1,0.0,0.20934256055362133,0.755941913891891,0.0347155255544877,0.0,0.0,0.20934256055362133,0.755941913891891,0.0347155255544877,0.0
51.083,0,0.0,0.20618271818530146,0.7581307394381814,0.035686542376517146,0.0,0.0,0.0,0.0,0.0,0.0
51.083,1,0.0,0.20618271818530146,0.7581307394381814,0.035686542376517146,0.0,0.0,0.20618271818530146,0.7581307394381814,0.035686542376517146,0.0
51.167,0,0.0,0.2030469050365125,0.7602821424294646,0.036670952534022846,0.0,0.0,0.0,0.0,0.0,0.0
51.167,1,0.0,0.2030469050365125,0.7602821424294646,0.036670952534022846,0.0,0.0,0.2030469050365125,0.7602821424294646,0.036670952534022846,0.0
51.25,0,0.0,0.19993512110725456,0.7623961228657407,0.03766875602700482,0.0,0.0,0.0,0.0,0.0,0.0
51.25,1,0.0,0.19993512110725456,0.7623961228657407,0.03766875602700482,0.0,0.0,0.19993512110725456,0.7623961228657407,0.03766875602700482,0.0
51.333,0,0.0,0.1968473663975275,0.7644726807470095,0.03867995285546306,0.0,0.0,0.0,0.0,0.0,0.0
51.333,1,0.0,0.1968473663975275,0.7644726807470095,0.03867995285546306,0.0,0.0,0.1968473663975275,0.7644726807470095,0.03867995285546306,0.0
51.417,0,0.0,0.19378364090733144,0.7665118160732709,0.03970454301939757,0.0,0.0,0.0,0.0,0.0,0.0
51.417,1,0.0,0.19378364090733144,0.7665118160732709,0.03970454301939757,0.0,0.0,0.19378364090733144,0.7665118160732709,0.03970454301939757,0.0
51.5,0,0.0,0.19074394463666633,0.7685135288445254,0.040742526518808345,0.0,0.0,0.0,0.0,0.0,0.0
51.5,1,0.0,0.19074394463666633,0.7685135288445254,0.040742526518808345,0.0,0.0,0.19074394463666633,0.7685135288445254,0.040742526518808345,0.0
51.583,0,0.0,0.18772827758553212,0.7704778190607724,0.041793903353695386,0.0,0.0,0.0,0.0,0.0,0.0
51.583,1,0.0,0.18772827758553212,0.7704778190607724,0.041793903353695386,0.0,0.0,0.18772827758553212,0.7704778190607724,0.041793903353695386,0.0
51.667,0,0.0,0.18473663975392896,0.7724046867220125,0.04285867352405869,0.0,0.0,0.0,0.0,0.0,0.0
51.667,1,0.0,0.18473663975392896,0.7724046867220125,0.04285867352405869,0.0,0.0,0.18473663975392896,0.7724046867220125,0.04285867352405869,0.0
51.75,0,0.0,0.18176903114185666,0.774294131828245,0.04393683702989827,0.0,0.0,0.0,0.0,0.0,0.0
51.75,1,0.0,0.18176903114185666,0.774294131828245,0.04393683702989827,0.0,0.0,0.18176903114185666,0.774294131828245,0.04393683702989827,0.0
51.833,0,0.0,0.17882545174931536,0.7761461543794705,0.04502839387121412,0.0,0.0,0.0,0.0,0.0,0.0
51.833,1,0.0,0.17882545174931536,0.7761461543794705,0.04502839387121412,0.0,0.0,0.17882545174931536,0.7761461543794705,0.04502839387121412,0.0
51.917,0,0.0,0.17590590157630495,0.7779607543756888,0.04613334404800624,0.0,0.0,0.0,0.0,0.0,0.0
51.917,1,0.0,0.17590590157630495,0.7779607543756888,0.04613334404800624,0.0,0.0,0.17590590157630495,0.7779607543756888,0.04613334404800624,0.0
52.0,0,0.0,0.17301038062282556,0.7797379318168998,0.04725168756027462,0.0,0.0,0.0,0.0,0.0,0.0
52.0,1,0.0,0.17301038062282556,0.7797379318168998,0.04725168756027462,0.0,0.0,0.17301038062282556,0.7797379318168998,0.04725168756027462,0.0
52.083,0,0.0,0.17013888888887713,0.7814776867031037,0.04838342440801926,0.0,0.0,0.0,0.0,0.0,0.0
52.083,1,0.0,0.17013888888887713,0.7814776867031037,0.04838342440801926,0.0,0.0,0.17013888888887713,0.7814776867031037,0.04838342440801926,0.0
52.167,0,0.0,0.1672914263744596,0.7831800190343002,0.04952855459124018,0.0,0.0,0.0,0.0,0.0,0.0
52.167,1,0.0,0.1672914263744596,0.7831800190343002,0.04952855459124018,0.0,0.0,0.1672914263744596,0.7831800190343002,0.04952855459124018,0.0
52.25,0,0.0,0.16446799307957302,0.7848449288104895,0.05068707810993736,0.0,0.0,0.0,0.0,0.0,0.0
52.25,1,0.0,0.16446799307957302,0.7848449288104895,0.05068707810993736,0.0,0.0,0.16446799307957302,0.7848449288104895,0.05068707810993736,0.0
52.333,0,0.0,0.1616685890042174,0.7864724160316716,0.05185899496411082,0.0,0.0,0.0,0.0,0.0,0.0
52.333,1,0.0,0.1616685890042174,0.7864724160316716,0.05185899496411082,0.0,0.0,0.1616685890042174,0.7864724160316716,0.05185899496411082,0.0
52.417,0,0.0,0.15889321414839275,0.7880624806978467,0.05304430515376054,0.0,0.0,0.0,0.0,0.0,0.0
52.417,1,0.0,0.15889321414839275,0.7880624806978467,0.05304430515376054,0.0,0.0,0.15889321414839275,0.7880624806978467,0.05304430515376054,0.0
52.5,0,0.0,0.15614186851209907,0.7896151228090145,0.054243008678886526,0.0,0.0,0.0,0.0,0.0,0.0
52.5,1,0.0,0.15614186851209907,0.7896151228090145,0.054243008678886526,0.0,0.0,0.15614186851209907,0.7896151228090145,0.054243008678886526,0.0
52.583,0,0.0,0.15341455209533628,0.7911303423651749,0.05545510553948878,0.0,0.0,0.0,0.0,0.0,0.0
52.583,1,0.0,0.15341455209533628,0.7911303423651749,0.05545510553948878,0.0,0.0,0.15341455209533628,0.7911303423651749,0.05545510553948878,0.0
52.667,0,0.0,0.1507112648981045,0.7926081393663282,0.0566805957355673,0.0,0.0,0.0,0.0,0.0,0.0
52.667,1,0.0,0.1507112648981045,0.7926081393663282,0.0566805957355673,0.0,0.0,0.1507112648981045,0.7926081393663282,0.0566805957355673,0.0
52.75,0,0.0,0.1480320069204036,0.7940485138124742,0.0579194792671221,0.0,0.0,0.0,0.0,0.0,0.0
52.75,1,0.0,0.1480320069204036,0.7940485138124742,0.0579194792671221,0.0,0.0,0.1480320069204036,0.7940485138124742,0.0579194792671221,0.0
52.833,0,0.0,0.1453767781622337,0.7954514657036131,0.05917175613415316,0.0,0.0,0.0,0.0,0.0,0.0
52.833,1,0.0,0.1453767781622337,0.7954514657036131,0.05917175613415316,0.0,0.0,0.1453767781622337,0.7954514657036131,0.05917175613415316,0.0
52.917,0,0.0,0.1427455786235948,0.7968169950397448,0.06043742633666049,0.0,0.0,0.0,0.0,0.0,0.0
52.917,1,0.0,0.1427455786235948,0.7968169950397448,0.06043742633666049,0.0,0.0,0.1427455786235948,0.7968169950397448,0.06043742633666049,0.0
53.0,0,0.0,0.14013840830448676,0.7981451018208692,0.061716489874644086,0.0,0.0,0.0,0.0,0.0,0.0
53.0,1,0.0,0.14013840830448676,0.7981451018208692,0.061716489874644086,0.0,0.0,0.14013840830448676,0.7981451018208692,0.061716489874644086,0.0
53.083,0,0.0,0.1375552672049097,0.7994357860469863,0.06300894674810394,0.0,0.0,0.0,0.0,0.0,0.0
53.083,1,0.0,0.1375552672049097,0.7994357860469863,0.06300894674810394,0.0,0.0,0.1375552672049097,0.7994357860469863,0.06300894674810394,0.0
53.167,0,0.0,0.1349961553248636,0.8006890477180961,0.06431479695704007,0.0,0.0,0.0,0.0,0.0,0.0
53.167,1,0.0,0.1349961553248636,0.8006890477180961,0.06431479695704007,0.0,0.0,0.1349961553248636,0.8006890477180961,0.06431479695704007,0.0
53.25,0,0.0,0.13246107266434845,0.8019048868341991,0.06563404050145247,0.0,0.0,0.0,0.0,0.0,0.0
53.25,1,0.0,0.13246107266434845,0.8019048868341991,0.06563404050145247,0.0,0.0,0.13246107266434845,0.8019048868341991,0.06563404050145247,0.0
53.333,0,0.0,0.12995001922336424,0.8030833033952945,0.06696667738134113,0.0,0.0,0.0,0.0,0.0,0.0
53.333,1,0.0,0.12995001922336424,0.8030833033952945,0.06696667738134113,0.0,0.0,0.12995001922336424,0.8030833033952945,0.06696667738134113,0.0
53.417,0,0.0,0.12746299500191102,0.8042242974013829,0.06831270759670607,0.0,0.0,0.0,0.0,0.0,0.0
53.417,1,0.0,0.12746299500191102,0.8042242974013829,0.06831270759670607,0.0,0.0,0.12746299500191102,0.8042242974013829,0.06831270759670607,0.0
53.5,0,0.0,0.1249999999999887,0.805327868852464,0.06967213114754728,0.0,0.0,0.0,0.0,0.0,0.0
53.5,1,0.0,0.1249999999999887,0.805327868852464,0.06967213114754728,0.0,0.0,0.1249999999999887,0.805327868852464,0.06967213114754728,0.0
53.583,0,0.0,0.12256103421759736,0.8063940177485378,0.07104494803386475,0.0,0.0,0.0,0.0,0.0,0.0
53.583,1,0.0,0.12256103421759736,0.8063940177485378,0.07104494803386475,0.0,0.0,0.12256103421759736,0.8063940177485378,0.07104494803386475,0.0
53.667,0,0.0,0.12014609765473698,0.8074227440896046,0.07243115825565849,0.0,0.0,0.0,0.0,0.0,0.0
53.667,1,0.0,0.12014609765473698,0.8074227440896046,0.07243115825565849,0.0,0.0,0.12014609765473698,0.8074227440896046,0.07243115825565849,0.0
53.75,0,0.0,0.11775519031140752,0.808414047875664,0.07383076181292848,0.0,0.0,0.0,0.0,0.0,0.0
53.75,1,0.0,0.11775519031140752,0.808414047875664,0.07383076181292848,0.0,0.0,0.11775519031140752,0.808414047875664,0.07383076181292848,0.0
53.833,0,0.0,0.11538831218760905,0.8093679291067162,0.07524375870567476,0.0,0.0,0.0,0.0,0.0,0.0
53.833,1,0.0,0.11538831218760905,0.8093679291067162,0.07524375870567476,0.0,0.0,0.11538831218760905,0.8093679291067162,0.07524375870567476,0.0
53.917,0,0.0,0.11304546328334149,0.8102843877827612,0.0766701489338973,0.0,0.0,0.0,0.0,0.0,0.0
53.917,1,0.0,0.11304546328334149,0.8102843877827612,0.0766701489338973,0.0,0.0,0.11304546328334149,0.8102843877827612,0.0766701489338973,0.0
54.0,0,0.0,0.11072664359860489,0.811163423903799,0.07810993249759611,0.0,0.0,0.0,0.0,0.0,0.0
54.0,1,0.0,0.11072664359860489,0.811163423903799,0.07810993249759611,0.0,0.0,0.11072664359860489,0.811163423903799,0.07810993249759611,0.0
54.083,0,0.0,0.10843185313339927,0.8120050374698295,0.07956310939677119,0.0,0.0,0.0,0.0,0.0,0.0
54.083,1,0.0,0.10843185313339927,0.8120050374698295,0.07956310939677119,0.0,0.0,0.10843185313339927,0.8120050374698295,0.07956310939677119,0.0
54.167,0,0.0,0.10616109188772457,0.812809228480853,0.08102967963142255,0.0,0.0,0.0,0.0,0.0,0.0
54.167,1,0.0,0.10616109188772457,0.812809228480853,0.08102967963142255,0.0,0.0,0.10616109188772457,0.812809228480853,0.08102967963142255,0.0
54.25,0,0.0,0.10391435986158085,0.813575996936869,0.08250964320155013,0.0,0.0,0.0,0.0,0.0,0.0
54.25,1,0.0,0.10391435986158085,0.813575996936869,0.08250964320155013,0.0,0.0,0.10391435986158085,0.813575996936869,0.08250964320155013,0.0
54.333,0,0.0,0.10169165705496805,0.8143053428378779,0.084003000107154,0.0,0.0,0.0,0.0,0.0,0.0
54.333,1,0.0,0.10169165705496805,0.8143053428378779,0.084003000107154,0.0,0.0,0.10169165705496805,0.8143053428378779,0.084003000107154,0.0
54.417,0,0.0,0.0994929834678862,0.8149972661838796,0.08550975034823416,0.0,0.0,0.0,0.0,0.0,0.0
54.417,1,0.0,0.0994929834678862,0.8149972661838796,0.08550975034823416,0.0,0.0,0.0994929834678862,0.8149972661838796,0.08550975034823416,0.0
54.5,0,0.0,0.09731833910033533,0.815651766974874,0.08702989392479057,0.0,0.0,0.0,0.0,0.0,0.0
54.5,1,0.0,0.09731833910033533,0.815651766974874,0.08702989392479057,0.0,0.0,0.09731833910033533,0.815651766974874,0.08702989392479057,0.0
54.583,0,0.0,0.09516772395231539,0.8162688452108613,0.08856343083682326,0.0,0.0,0.0,0.0,0.0,0.0
54.583,1,0.0,0.09516772395231539,0.8162688452108613,0.08856343083682326,0.0,0.0,0.09516772395231539,0.8162688452108613,0.08856343083682326,0.0
54.667,0,0.0,0.09304113802382641,0.8168485008918414,0.09011036108433221,0.0,0.0,0.0,0.0,0.0,0.0
54.667,1,0.0,0.09304113802382641,0.8168485008918414,0.09011036108433221,0.0,0.0,0.09304113802382641,0.8168485008918414,0.09011036108433221,0.0
54.75,0,0.0,0.09093858131486837,0.8173907340178141,0.09167068466731741,0.0,0.0,0.0,0.0,0.0,0.0
54.75,1,0.0,0.09093858131486837,0.8173907340178141,0.09167068466731741,0.0,0.0,0.09093858131486837,0.8173907340178141,0.09167068466731741,0.0
54.833,0,0.0,0.08886005382544128,0.8178955445887797,0.09324440158577892,0.0,0.0,0.0,0.0,0.0,0.0
54.833,1,0.0,0.08886005382544128,0.8178955445887797,0.09324440158577892,0.0,0.0,0.08886005382544128,0.8178955445887797,0.09324440158577892,0.0
54.917,0,0.0,0.08680555555554516,0.8183629326047381,0.09483151183971666,0.0,0.0,0.0,0.0,0.0,0.0
54.917,1,0.0,0.08680555555554516,0.8183629326047381,0.09483151183971666,0.0,0.0,0.08680555555554516,0.8183629326047381,0.09483151183971666,0.0
55.0,0,0.0,0.08477508650517998,0.8187928980656893,0.09643201542913069,0.0,0.0,0.0,0.0,0.0,0.0
55.0,1,0.0,0.08477508650517998,0.8187928980656893,0.09643201542913069,0.0,0.0,0.08477508650517998,0.8187928980656893,0.09643201542913069,0.0
55.083,0,0.0,0.08276864667434576,0.8191854409716333,0.09804591235402098,0.0,0.0,0.0,0.0,0.0,0.0
55.083,1,0.0,0.08276864667434576,0.8191854409716333,0.09804591235402098,0.0,0.0,0.08276864667434576,0.8191854409716333,0.09804591235402098,0.0
55.167,0,0.0,0.08078623606304249,0.8195405613225699,0.09967320261438753,0.0,0.0,0.0,0.0,0.0,0.0
55.167,1,0.0,0.08078623606304249,0.8195405613225699,0.09967320261438753,0.0,0.0,0.08078623606304249,0.8195405613225699,0.09967320261438753,0.0
55.25,0,0.0,0.07882785467127015,0.8198582591184994,0.10131388621023037,0.0,0.0,0.0,0.0,0.0,0.0
55.25,1,0.0,0.07882785467127015,0.8198582591184994,0.10131388621023037,0.0,0.0,0.07882785467127015,0.8198582591184994,0.10131388621023037,0.0
55.333,0,0.0,0.07689350249902878,0.8201385343594217,0.10296796314154945,0.0,0.0,0.0,0.0,0.0,0.0
55.333,1,0.0,0.07689350249902878,0.8201385343594217,0.10296796314154945,0.0,0.0,0.07689350249902878,0.8201385343594217,0.10296796314154945,0.0
55.417,0,0.0,0.07498317954631835,0.8203813870453368,0.10463543340834482,0.0,0.0,0.0,0.0,0.0,0.0
