Combined survival
0.0
0.04340611613622303
0.08026948934753009
0.13131184125514506
0.1883439175839664
0.2486019988665673
0.2928573960612102
0.3341986006890575
0.3678254661230961
0.4082390548775814
0.46570957198296226
0.511506119687666
0.5405234214252228
0.5709781841396415
0.5973285107015196
0.630132635944189
0.6721409459399244
0.7062787518145481
0.7282785898221155
0.7494973300158112
0.7655572135115997
0.7875480154003413
0.8159442679641268
0.8394136404896233
0.8503444073951354
0.8644042678849585
0.8752773983342773
0.8896538097499928
0.9045494148986484
0.9158335010666279
0.9211676850210909
0.928871637594831
0.9345441423509269
0.9407052930167251
0.9489180761365196
0.9563351971040255
0.9582177292522168
