age,female,"bs(age, df=6, degree=1, include_intercept=False)[0]","bs(age, df=6, degree=1, include_intercept=False)[1]","bs(age, df=6, degree=1, include_intercept=False)[2]","bs(age, df=6, degree=1, include_intercept=False)[3]","bs(age, df=6, degree=1, include_intercept=False)[4]","bs(age, df=6, degree=1, include_intercept=False)[5]","bs(age, df=6, degree=1, include_intercept=False)[0]:female","bs(age, df=6, degree=1, include_intercept=False)[1]:female","bs(age, df=6, degree=1, include_intercept=False)[2]:female","bs(age, df=6, degree=1, include_intercept=False)[3]:female","bs(age, df=6, degree=1, include_intercept=False)[4]:female","bs(age, df=6, degree=1, include_intercept=False)[5]:female"
46.833,1,0.0,0.0,0.8333333333333157,0.16666666666668434,0.0,0.0,0.0,0.0,0.8333333333333157,0.16666666666668434,0.0,0.0
46.917,0,0.0,0.0,0.8257575757575579,0.17424242424244213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.917,1,0.0,0.0,0.8257575757575579,0.17424242424244213,0.0,0.0,0.0,0.0,0.8257575757575579,0.17424242424244213,0.0,0.0
47.0,0,0.0,0.0,0.8181818181818001,0.18181818181819992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,1,0.0,0.0,0.8181818181818001,0.18181818181819992,0.0,0.0,0.0,0.0,0.8181818181818001,0.18181818181819992,0.0,0.0
47.083,0,0.0,0.0,0.8106060606060423,0.1893939393939577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.083,1,0.0,0.0,0.8106060606060423,0.1893939393939577,0.0,0.0,0.0,0.0,0.8106060606060423,0.1893939393939577,0.0,0.0
47.167,0,0.0,0.0,0.8030303030302846,0.1969696969697155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.167,1,0.0,0.0,0.8030303030302846,0.1969696969697155,0.0,0.0,0.0,0.0,0.8030303030302846,0.1969696969697155,0.0,0.0
47.25,0,0.0,0.0,0.7954545454545268,0.2045454545454733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.25,1,0.0,0.0,0.7954545454545268,0.2045454545454733,0.0,0.0,0.0,0.0,0.7954545454545268,0.2045454545454733,0.0,0.0
47.333,0,0.0,0.0,0.787878787878769,0.21212121212123108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.333,1,0.0,0.0,0.787878787878769,0.21212121212123108,0.0,0.0,0.0,0.0,0.787878787878769,0.21212121212123108,0.0,0.0
47.417,0,0.0,0.0,0.7803030303030112,0.21969696969698888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
