OHS,IHS,DT,DUT
0.20929,0.79071,0.0,0.0
0.20887145986934905,0.7911285401306509,0.0,0.0
0.2083466773418735,0.7861689351481185,0.005484387510008007,0.0
0.20794825324668822,0.7826295921739044,0.009392115829419952,3.0038749987483853e-05
0.2075500045071664,0.7752025720896225,0.01716729600064102,8.012740257008644e-05
0.20699606208479043,0.7717111393901742,0.02111243599635267,0.00018036252868265212
0.20659616059345395,0.7639115833792792,0.029181494661921707,0.0003107613653450955
0.20623922024788416,0.7605992539408768,0.032620031286350326,0.0005414945248886928
0.2057882329337413,0.7538546421226865,0.039614786577719815,0.0007423383658524352
0.205192016296549,0.7498018122886416,0.04411307236109299,0.0008930990537163959
0.20463808854532678,0.7432687481176589,0.05104909145668106,0.0010440718803333
0.20419005915495786,0.7413251112293987,0.05302855306370457,0.0014562765519388564
0.20366277551184425,0.73383094573145,0.06088887102931426,0.0016174077273914528
0.20306736751123128,0.730821415290606,0.0641413481542528,0.001969869043909989
0.20265256256850106,0.7266291942765785,0.06850609848065882,0.002212144674261697
0.20220277610138804,0.7225005029169181,0.0728424864212432,0.0024542345604506135
0.201692425340095,0.7160709973436368,0.07946953231908557,0.0027670449971826452
0.20124817554985153,0.7141074034928784,0.08145352055966582,0.0031909003976043084
0.2007895425889746,0.7089870893673589,0.08670869503917501,0.0035146730044915307
0.20030023373901829,0.7067381316998469,0.08901225114854518,0.003949383412589667
0.19993548842319595,0.7004142852822886,0.09546705373612749,0.004183172558388017
0.19933849628912553,0.6969889480477574,0.09915496934494998,0.00451758631816715
0.19878351388972948,0.6930944743690614,0.10317940648389114,0.004942605257318082
0.19830682918953826,0.6918590571520826,0.10449628672909267,0.005337826929286406
0.19779931354734503,0.6853926912982031,0.11130627902281445,0.005501716131637391
0.1973419779642702,0.6819361549570293,0.11462215085688894,0.006099716221811535
0.19687203216876478,0.6789286508112914,0.11762209783992403,0.0065772191800198025
0.19647044554055146,0.676558583326595,0.11985525996603866,0.00711571116681491
0.1959999191085765,0.672076280612348,0.12435034075512144,0.0075734595239539725
0.19561391086204455,0.670436383499565,0.12590786785085678,0.008041837787533633
0.195166872432148,0.665263413548139,0.13116031492238256,0.008409399097330445
0.1947295956589524,0.663092996416206,0.1332179230192958,0.008959484905545769
0.1943459676275753,0.6596843789883111,0.13651925531268358,0.009450398071430019
0.1939043295877114,0.656692977212163,0.13918920288166334,0.010213490318462302
0.19349901684539134,0.6538788996776874,0.14205063753015346,0.010571445946767753
0.19304631732641142,0.6517987508111616,0.14407243672939649,0.0110824951330305
0.19267246188645562,0.6461501009260856,0.14989805958189215,0.011279377605566656
0.19220270530812708,0.6440378702548023,0.1515419038631313,0.012217520573939338
0.19169001502416047,0.641866650424331,0.15342916311365573,0.013014171437852762
0.1913026699300273,0.6398285720088964,0.15535153909431587,0.013517218966760438
0.19088692471807375,0.6353245961597074,0.15994107487554607,0.013847404246672763
0.19044956953945297,0.6335444131608103,0.16147098584104977,0.014535031458686969
0.18999969492662985,0.6301188769232333,0.16488198745131538,0.0149994406988214
0.18965657552083334,0.6284586588541666,0.16621907552083334,0.015665690104166668
0.1891875388013068,0.6254719765512889,0.16893452883764007,0.01640595580976419
0.18875052184626664,0.6228655214898838,0.1715219582726634,0.016861998391186146
0.18832075144920893,0.6200882260052772,0.17424126654237598,0.01734975600313783
0.18796754927740067,0.6191932163313562,0.1746876210277421,0.01815161336350109
0.18760323837102597,0.6148520504924853,0.1791912229540959,0.018353488182392887
0.18708242806287423,0.612778848801983,0.18099289043932393,0.019145832695818925
0.18658719547667404,0.6102611730845776,0.1835049652483645,0.01964666619038385
0.18618683001531394,0.6082286881061766,0.1853905053598775,0.020193976518631956
0.185568379123685,0.6057093248902052,0.1878051271575937,0.020917168828515985
0.18520372716498426,0.6048162981731987,0.1884527361150844,0.0215272385467326
0.18485659968519388,0.6017907152640078,0.19143890921727755,0.021913775833520718
0.18442472084747843,0.5997484559695693,0.19346394535563827,0.022362877827314002
0.18402209492635024,0.597084697217676,0.1961129296235679,0.02278027823240589
0.1835347818522347,0.5949093737526737,0.19827242116898136,0.023283423226110184
0.18321626768783406,0.5932054143714292,0.19976245571642126,0.023815862224315525
0.1828629961587708,0.5923687580025608,0.2000819462227913,0.02468629961587708
0.1824283474571929,0.5883654920124194,0.20435704843783623,0.024849112092551414
0.1820884505771636,0.5859696963483895,0.20665122096241773,0.025290632112029195
0.1816335531781769,0.584647102868924,0.20801493440554705,0.025704409547352116
0.18110365490775512,0.5831435079726651,0.2095056331958382,0.02624720392374151
0.18063396908168922,0.5801699891190539,0.21277382003325873,0.02642222176599807
0.18011070148594666,0.5786873966666324,0.21424537117859085,0.026956530668830036
0.1796981744588611,0.5760470921810953,0.2167534748975252,0.027501258462518365
0.17930956516377017,0.5746292432760197,0.21768532697505677,0.028375864585153288
0.17884022208513264,0.5725580917129344,0.2197203372403866,0.02888134896154637
0.17838810883094172,0.5711670009772154,0.22071696754616058,0.02972792264568225
0.177927116673013,0.5689983430929617,0.22316788276096286,0.029906657473062398
0.17756018203908486,0.5678322110335454,0.22402751178929595,0.030580095138073762
0.1772455706633704,0.5644004944375772,0.2276266996291718,0.030727235269880512
0.1767913093667546,0.5626546009234829,0.22920102242744064,0.0313530672823219
0.17636020579653364,0.5613420078565611,0.2302632257266288,0.03203456062027653
0.17588447653429604,0.5600618875709128,0.23128416709644145,0.03276946879834967
0.17553092687759272,0.5574577425546405,0.2339586816089819,0.0330526489587848
0.17500645227894493,0.5564651835028132,0.23484230630258607,0.03368605791565581
0.1745166088249876,0.554257560733763,0.23724384399272846,0.03398198644852091
0.17414354363664547,0.5529892006407275,0.2381129540639694,0.034754301658657574
0.17377144097850475,0.5507294326864421,0.24021133386408047,0.03528779247097261
0.1733468488503191,0.5487748114895685,0.2421208328592559,0.035757506800856445
0.17296407836319042,0.5469796226727519,0.24378279362910987,0.03627350533494779
0.17250698974836906,0.5464844154499326,0.24393704048876463,0.03707155431293362
0.17211909004268014,0.5433845771350433,0.24728587411428335,0.03721045870799321
0.1717154967820833,0.5418018260770434,0.2484998600905784,0.03798281705029485
0.17130325684601266,0.5400703005920595,0.2501062803936004,0.038520162168327404
0.17091667358286994,0.538986637895261,0.25089219022325504,0.03920449829861399
0.17046563284963984,0.5366818210126425,0.25325403250918604,0.03959851362853169
0.17002762144088387,0.5354613611347635,0.2539199601254387,0.04059105729891383
0.16959611069558714,0.533273082356852,0.2565548907171944,0.04057591623036649
