N,E,S1,S2
0.32592,0.15841,0.35296,0.16271
0.31295205130000703,0.16093276377787338,0.3462650433669131,0.17985014155520654
0.3127502001601281,0.1609587670136109,0.34610688550840674,0.1801841473178543
0.3131639815361817,0.16190886243253796,0.34593625777252657,0.1789908982587538
0.31330815997435923,0.16258851574002664,0.3457397261646017,0.1783635981210124
0.3139610617340855,0.1636188739366126,0.3456447459393381,0.17677531838996383
0.3140393965214776,0.16442283594807278,0.345396220740815,0.17614154678963462
0.31466848501865147,0.16577754602703462,0.3451927319401548,0.1743612370141591
0.3146611827255856,0.16617344635602146,0.34543813010984603,0.17372724080854693
0.3152840356035443,0.16710987125324878,0.34535839362588183,0.17224769951732513
0.3156610782049995,0.16797510290131512,0.34494528661780943,0.17141853227587592
0.3161526177826432,0.16920929204873003,0.34472576806034005,0.16991232210828672
0.31586666934560287,0.16961684515079062,0.344688674127504,0.16982781137610256
0.31769163509181,0.16994140644629593,0.34263660941315993,0.16973034904873416
0.3177243064423686,0.17049602316718787,0.3425304924032941,0.16924917798714945
0.3182558841279421,0.1715751357875679,0.34184268758801045,0.16832629249647957
0.31912581502052645,0.1719693310794494,0.3415539724704178,0.16735088142960639
0.3201771604006241,0.17292264331370477,0.3414565403392219,0.16544365594644925
0.32031863683055045,0.1733871779894862,0.3413160385909082,0.16497814658905516
0.32061537841541066,0.17433706778431532,0.34123881679696944,0.1638087370033046
0.3210257340711845,0.17460461459372825,0.34065136532704343,0.16371828600804378
0.3219687802516941,0.17541949015811553,0.340351726363343,0.16226000322684736
0.32233855837317676,0.17610805140309468,0.3402630676430834,0.16129032258064516
0.32304447852760737,0.17693534065224412,0.3395422989990313,0.16047788182111722
0.322844740561276,0.17702402584292348,0.33976377952755904,0.16036745406824146
0.32499166843396854,0.17768958099797014,0.3387463265367952,0.1585724240312661
0.32561781405969004,0.1775040918183839,0.33889349148295583,0.15798460263897027
0.3261805611708579,0.1779938546130832,0.3388756367752891,0.1569499474407698
0.3269699390287061,0.17770654910565326,0.33910352986380043,0.15621998200184026
0.3281643552939034,0.1785472238238299,0.3387551967954359,0.15453322408683073
0.32861768872697833,0.1786480469540579,0.33841327666464277,0.15432098765432098
0.3301174326786799,0.1792366875885807,0.3378517918607005,0.15279408787203888
0.3302137141699585,0.17935784462675985,0.3383267497214626,0.1521016914818191
0.33114481696505466,0.17970151068421533,0.3379839306159255,0.1511697417348045
0.3313502118257556,0.18017351468591003,0.3376137676605923,0.15086250582774208
0.33218087802899726,0.18081719557943832,0.33723005170840514,0.14977187468315928
0.33246782225918675,0.18114876309677158,0.337123325185358,0.1492600894586837
0.33341450792974336,0.18228770306332634,0.3364078211723641,0.14788996783456618
0.3339931380311428,0.18267454371967437,0.33563757435491404,0.14769474389426884
0.33502244247212465,0.18273859089708958,0.33526616162641915,0.14697280500436663
0.33517544037871555,0.18342510006298382,0.33490115605762,0.14649830350068063
0.3366364809789513,0.18414285859479018,0.3336484028010692,0.1455722576251893
0.33666175199552595,0.1847475723219279,0.33327571305099396,0.1453149626315522
0.3376902107575881,0.18526731223045,0.33253315973634956,0.14450931727561234
0.3379365790116421,0.18521533827240902,0.3324411788650981,0.14440690385085078
0.33899771931253564,0.18580475686242567,0.3312393092775108,0.14395821454752789
0.33974776903956644,0.18595411759911984,0.33088504950898495,0.14341306385232874
0.341115923566879,0.18644585987261147,0.32963057324840767,0.1428076433121019
0.34125875551839807,0.18611147928752766,0.329462383132309,0.14316738206176527
0.3422238994737057,0.18707927053159806,0.32867896046672923,0.14201786952796702
0.34266440788668,0.1871453647385394,0.3286116667347022,0.14157856064007837
0.343518074257072,0.1877762691793338,0.32784793327684597,0.14085772328674825
0.34380138280380323,0.18818999765107183,0.327409949242726,0.14059867030239898
0.3449322149913672,0.18832688005067275,0.3266348599859015,0.14010604497205847
0.34470846747406614,0.18877816955388624,0.3265470897848638,0.1399662731871838
0.34551087389957363,0.18930912139709416,0.32603294377473085,0.13914706092860138
0.345822209948142,0.1898595640655845,0.32564157640103514,0.13867664958523837
0.3466883621924762,0.19011216177493961,0.32540218592656267,0.13779729010602154
0.34681027510161455,0.19090229643811493,0.3250847214685737,0.1372027069916968
0.3478982300884956,0.19120780072107504,0.3242379547689282,0.13665601442150116
0.348139268002787,0.19118611418500758,0.32421410713553833,0.13646051067666706
0.3491537933226041,0.19189568747245087,0.3234856949555626,0.1354648242493824
0.3499076923076923,0.19231794871794872,0.3225128205128205,0.13526153846153846
0.3508233724926897,0.1920997281075258,0.32220797209254604,0.13486892730723848
0.35148062612265846,0.1923838850397742,0.3215396458814473,0.1345958429561201
0.35242231942989755,0.19294354424660629,0.32072371798821186,0.13391041833528433
0.35234416731725354,0.19293668077412993,0.3207770062045445,0.13394214570407198
0.3536569073775293,0.19328119701158167,0.3197237665580779,0.13333812905281114
0.3539190689640992,0.1934551959534482,0.3194267384957026,0.13319899658675002
0.35500858850272055,0.19343159540437962,0.3188237351244047,0.1327360809684951
0.35543389896786276,0.19319386274529982,0.31868652047295143,0.132685717813886
0.3564126059158439,0.1935467265183416,0.3179174088068445,0.13212325875897002
0.35661829081133417,0.1932081535117987,0.318013740253587,0.13215981542328015
0.3575418418666007,0.19360623299530053,0.3174107510924231,0.13144117404567565
0.35793890532696887,0.19384104663030816,0.31685516046888046,0.1313648875738425
0.35842985179302594,0.19398921193494156,0.3163914644334203,0.1311894718386122
0.3587164009699221,0.19400505597688697,0.3158850539132229,0.131393489139968
0.359652744802527,0.19407684208353118,0.31494518653095777,0.1313252265829841
0.3601305434490736,0.1941420692789127,0.31439902505525374,0.13132836221675995
0.3611159907000775,0.19465771118574013,0.3135107207439938,0.13071557737018857
0.36148788354974776,0.19455586800099248,0.3131771565627326,0.13077909188652717
0.36200601929898957,0.19459297334753695,0.31294149282751915,0.13045951452595436
0.36268716951064295,0.19501847118598467,0.31219926115256064,0.1300950981508118
0.3634189273141437,0.19539242079105404,0.3110271277697246,0.13016152412507764
0.36373429456304446,0.19509441388811202,0.3107423635064168,0.1304289280424267
0.36448607815301076,0.1953410774794566,0.31050848160160827,0.12966436276592438
0.36482297444404127,0.19507542377274376,0.3105074905396299,0.12959411124358508
0.36542331390162436,0.19496711822915586,0.30978362342592786,0.1298259444432919
0.36545726265100253,0.19479845572668023,0.30948773299016147,0.13025654863215574
0.3660696672377096,0.19470487463011993,0.3093495301874059,0.12987592794476457
0.3662660863965433,0.19459476302751436,0.3091288677461907,0.13001028282975166
0.3668699926220735,0.19502665405837913,0.3083869358743882,0.12971641744515913
0.36718441353211484,0.19541305387478428,0.30780986838001373,0.12959266421308716
0.367827090895853,0.1958228888218591,0.30682420977086217,0.1295258105114257
0.367860227473751,0.19598539006649393,0.3063507424635012,0.12980363999625386
0.36818711745846694,0.1966627805304576,0.305294166631969,0.12985593537910647
0.3682977127859018,0.19622547181602298,0.3053264175311419,0.1301503978669333
0.369001844384007,0.19698438004730792,0.3045213458793127,0.12949242968937238
0.3691189808492228,0.19758556342066033,0.30386872804228393,0.12942672768783295
0.36949877431805145,0.19775726281750378,0.3036248891670578,0.12911907369738695
0.3689918273195069,0.19833623847944304,0.30354775747074847,0.12912417673030155
0.36974614412664597,0.19863621649279994,0.30292492925242526,0.12869271012812883
0.36992456063360707,0.19886945437067685,0.30241573151108603,0.12879025348463002
0.3704776141245832,0.1989065783009105,0.301767663568987,0.1288481440055194
0.37087429408073624,0.19917381300983059,0.3011399288851705,0.1288119640242627
0.370982254959404,0.19931782037331547,0.30121578638988866,0.1284841382773918
0.37059716334327736,0.1999476631600984,0.30102056837808133,0.12843460511854293
0.3717768794118263,0.20051946963825643,0.299679520747366,0.12802413020255127
0.3714312655190839,0.20080253962932307,0.29960082558907036,0.12816536926252264
0.3719691807746737,0.20105875569998427,0.2993657948529797,0.12760626867236227
0.3718654626687223,0.20116624191129429,0.2991850989522701,0.12778319646771336
0.37210546747946155,0.20139755951693963,0.29863916314304,0.1278578098605588
0.37200222504434344,0.2017023688325864,0.2984498158041121,0.127845590318958
0.3725745485090298,0.20153296934061318,0.2984145317093658,0.12747795044099117
0.37252594864898936,0.20167458082951634,0.2985355296886162,0.1272639408328781
0.3731829600277483,0.20185829453127463,0.2978841929346969,0.12707455250628016
0.3733382414808582,0.2019141775347076,0.2977913336137989,0.12695624737063527
