N,E,S1,S2
0.32592,0.15841,0.35296,0.16271
0.31295205130000703,0.16093276377787338,0.3462650433669131,0.17985014155520654
0.3127502001601281,0.1609587670136109,0.34610688550840674,0.1801841473178543
0.31313394278619416,0.16168857826596308,0.34589620610587657,0.17928127284196613
0.31319798479582533,0.16221792650314,0.345789805791208,0.17879428290982663
0.3136604575196144,0.16312788705297648,0.3457349272036794,0.1774767282237297
0.31364843867475317,0.16375119041652048,0.3455365645832289,0.17706380632549748
0.31414704584653647,0.16481488909389916,0.3453732301151177,0.17566483494444668
0.31402919195465717,0.16511009680493555,0.3456086673020013,0.175252043938406
0.314431075833141,0.16596590167882552,0.3454687766549928,0.17413424583304066
0.3146973195462303,0.1666700130508985,0.34510591306093763,0.17352675434193354
0.31490725024857136,0.1676626259177053,0.3451676726692043,0.17226245116451908
0.31454059592935646,0.16798939141267002,0.3452512507283358,0.17221876192963775
0.31597302485452117,0.16827304797033135,0.343289882310375,0.17246404486477251
0.31584398346924614,0.1688369146614916,0.34322430141476706,0.17209480045449518
0.3160631663649165,0.169955743311205,0.3425769462884731,0.17140414403540535
0.316801497222893,0.17038959993560332,0.34220800128793366,0.17060090155357
0.31756001811867735,0.17128189642156122,0.3421611555689768,0.16899692989078463
0.31764303050444626,0.1716668177286323,0.34207478574377875,0.1686153660231427
0.317938642889527,0.17242456299430758,0.341967659059997,0.16766913505616846
0.31809567969679253,0.1727718081567647,0.3414309618369857,0.16770155030945708
0.31885607107203,0.17357588713987515,0.3409904504522674,0.16657759133582745
0.31903325700797885,0.17407224346106903,0.3412146827118029,0.16567981681914926
0.3198119109604246,0.17473915763556738,0.3404068535448326,0.1650420778591754
0.31949968705203013,0.17487734458600013,0.34063881766237963,0.16498415069959013
0.32116058534220704,0.1755723648996657,0.34002565164261406,0.1632413981155132
0.3216436307791788,0.17535564177174265,0.3402440995796961,0.16275662786938247
0.3220765568617145,0.1758058484024542,0.34029090394509415,0.16182669079073717
0.3227698343681113,0.1754605941715372,0.340597002851538,0.1611725686088135
0.3236995973860441,0.17618912740000406,0.3402087927650879,0.159902482448864
0.3239318315218491,0.1762402088772846,0.3401643491812901,0.15966361041957616
0.32499443173304715,0.17688865490918662,0.3397351529754794,0.15838176038228682
0.325165616579891,0.1768602743056259,0.3400457851340127,0.1579283239804704
0.32582482166018156,0.17719479571984437,0.3398386835278859,0.1571416990920882
0.3258392799221537,0.1776982646772624,0.33963469023678233,0.15682776516380148
0.3264110000202803,0.1783954247703259,0.3395019164858342,0.15569165872355958
0.3265943741694647,0.1788174191781378,0.3392945902354409,0.1552936164169566
0.3271633127327711,0.17998599567692636,0.3387118052384287,0.15413888635187384
0.327465432173966,0.1803922762989584,0.33827739538283486,0.15386489614424073
0.32839398340459675,0.18047754948659875,0.33795106691989724,0.15317740018890727
0.32830407217751767,0.1812566040803056,0.33768186621149315,0.15275745753068357
0.3293859337040162,0.18219705825548654,0.33636927330575234,0.15204773473474492
0.3293162888610916,0.18282128728478303,0.33608933093327636,0.15177309292084898
0.33028138924494904,0.18323872306659342,0.3353984821664734,0.15108140552198418
0.3303681387466794,0.18331620034401686,0.33522305116487366,0.1510926097444301
0.3312526093907518,0.18371129191572558,0.3342667739274768,0.15076932476604585
0.3318695873662761,0.1838512480896587,0.33404992358634744,0.15022924095771778
0.3326946010131382,0.1846276156598139,0.33293922190172354,0.14973856142532438
0.3327113096148552,0.1845574964055187,0.33263992984388224,0.15009126413574392
0.3336529633785576,0.18543303070488626,0.331877996531674,0.14903600938488218
0.3340069814440566,0.1854063322922408,0.33190438279543555,0.14868230346826708
0.3347082967470544,0.18608972657286965,0.3311449633456536,0.14805701333442242
0.3348041919470491,0.18635982921697208,0.3309431880860452,0.1478927907499336
0.33561531859238974,0.1867004536722933,0.3302918216373074,0.14739240609800958
0.3353470305632219,0.18695696616579782,0.3303792292752734,0.14731677399570683
0.3362171227553483,0.18731337178385896,0.3298052930829959,0.14666421237779687
0.3363204844913659,0.18786316392503477,0.3295277845977576,0.14628856698584172
0.3370180448511274,0.1880226405052149,0.3295462687178227,0.14541304592583496
0.3371494106925259,0.1886091114820238,0.32930563093275445,0.14493584689269587
0.33807982297983935,0.188831748893624,0.32861416161285034,0.14447426651368628
0.3382352941176471,0.1887374461979914,0.3286944045911047,0.1443328550932568
0.3390200641807724,0.1895178240052493,0.32798835313778363,0.14347375867619466
0.3397105136280172,0.1897048716186412,0.3271749946144456,0.14340962013889602
0.3403798988167927,0.18967233470501915,0.3269469557810913,0.1430008106970969
0.3408173950537436,0.19005820936893653,0.32642417896044434,0.1427002166168756
0.3413955303590502,0.19087379837318216,0.32569221920959657,0.14203845205817106
0.34129251001746636,0.19058871879173944,0.32594266926949556,0.14217610192129868
0.34234086073451264,0.19124464225143645,0.3247746405040652,0.1416398565099857
0.3425468904244817,0.19139725238565317,0.324459114840408,0.14159674234945707
0.34350116252752,0.19160099586428264,0.32365589185407706,0.14124194975412027
0.34385936020420765,0.1913932232697929,0.32358269175346865,0.14116472477253078
0.3445442188079252,0.19184825143139597,0.3229497054825555,0.14065782427812332
0.344662394659304,0.19156038159602745,0.32296581707291944,0.14081140667174913
0.3455040253997052,0.19179663742539352,0.32253708418806504,0.14016225298683627
0.34569059747973685,0.1922370944789325,0.32204508424938644,0.14002722379194424
0.3462526435240109,0.19230412131840924,0.32146283592097796,0.13998039923660185
0.34657501728746737,0.19218503266557266,0.3209998864703636,0.14024006357659638
0.3473861371826245,0.1924232568224762,0.3198897252423876,0.14030088075251165
0.34782384115538384,0.19247099660120456,0.3193628033347452,0.14034235890866642
0.34873072311572334,0.1928618679455906,0.3186215735725803,0.13978583536610575
0.34909670013753735,0.19284185272127485,0.31843517647180486,0.13962627066938293
0.34944807109382275,0.19304579923650697,0.31818416941682787,0.1393219602528424
0.35020546739951763,0.1934809386289062,0.317247875456738,0.13906571851483815
0.3507229265059243,0.19376087496892866,0.31646159582401195,0.13905460270113515
0.35099934723819587,0.19344544258286447,0.3162061069493229,0.13934910322961674
0.3513972966249274,0.19383862675180363,0.31605025292312794,0.138713823700141
0.35163444785530573,0.19360325230233136,0.31616609972620924,0.13859620011615364
0.35206956305189213,0.19364344785365195,0.3155344339182136,0.1387525551762423
0.3519097204198374,0.1937751108250366,0.3151064647072869,0.13920870404783905
0.35235038740366836,0.1937018341953844,0.3151367856920297,0.13881099270891756
0.35240638377457295,0.19359128880761398,0.3150118448942272,0.1389904825235859
0.35293506169502803,0.19374421771536088,0.314712211145646,0.1386085094439651
0.3533957358294332,0.19400936037441496,0.3140717628705148,0.13852314092563703
0.35395964914106154,0.19447074614752308,0.31313015701249647,0.13843944769891892
0.35372379187574177,0.19468446147119448,0.3129151137854213,0.13867663286764248
0.3540983265123351,0.1952992387557666,0.31188103345933954,0.13872140127255875
0.3541799085140303,0.19496514572110324,0.31181294349334693,0.13904200227151953
0.35486729353876945,0.19562996476450598,0.310968871838709,0.13853386985801555
0.35490498738032167,0.19602219394672618,0.31063181827663167,0.13844100039632048
0.3551235089696628,0.19614288845058075,0.31061436189641317,0.13811924068334325
0.3546254816578428,0.19682967325585038,0.31041216336163235,0.13813268172467447
0.3552899633301643,0.19710820213332775,0.30987578223759127,0.13772605229891663
0.3551776044824486,0.19757061320064392,0.3095063870711463,0.13774539524576113
0.355484437751004,0.1978329986613119,0.30878723226238286,0.1378953313253012
0.3558296972931119,0.19795753942095407,0.30829435707484487,0.13791840621108914
0.3559659150388376,0.19789376714192994,0.30860708079475746,0.137533237024475
0.3556160653505786,0.19835576268523852,0.30858249986908937,0.13744567209509348
0.35662042082320394,0.19897937798641965,0.30740212926481686,0.13699807192555957
0.3564824520944274,0.19903350245293303,0.3073084825359554,0.13717556291668415
0.3567780166762809,0.19937070638208612,0.30716870313073574,0.13668257381089727
0.3565897166841553,0.19945435466946485,0.3070409233997901,0.13691500524658973
0.35679942891935584,0.19967876713766822,0.3064939427659619,0.13702786117701402
0.35664254885694185,0.19988028605332522,0.30656221449798904,0.13691495059174394
0.35718112767499766,0.1997436624749178,0.30636536501833234,0.13670984483175225
0.35712408682398694,0.2000210227571346,0.3062805486939612,0.13657434172491723
0.357773851590106,0.20025660440854787,0.30551699478377925,0.1364525492175669
0.35799299146558344,0.2003220137434624,0.3054289833415766,0.13625601144937755
