N,E,S1,S2,D
0.14509,0.08133,0.04911,0.03045,0.69402
0.14405,0.08051,0.04849,0.03019,0.69676
0.14336,0.0794,0.04828,0.02971,0.69925
0.1425,0.0787,0.04783,0.02944,0.70153
0.14169,0.07797,0.0473,0.02895,0.70409
0.14066,0.07729,0.04664,0.02891,0.7065
0.13981,0.07641,0.04655,0.02856,0.70867
0.13883,0.07551,0.04587,0.02833,0.71146
0.13826,0.07477,0.04516,0.02815,0.71366
0.13692,0.07396,0.04479,0.02791,0.71642
0.13609,0.07292,0.04439,0.0277,0.7189
0.13507,0.0722,0.04391,0.02741,0.72141
0.13437,0.07135,0.04349,0.02705,0.72374
0.13343,0.07058,0.04277,0.02683,0.72639
0.1326,0.07006,0.04199,0.02651,0.72884
0.13157,0.06933,0.04177,0.02651,0.73082
0.13079,0.06865,0.04121,0.02609,0.73326
0.12961,0.06808,0.04083,0.02574,0.73574
0.12924,0.06708,0.04033,0.02552,0.73783
0.12854,0.06609,0.03981,0.02508,0.74048
0.12785,0.06541,0.03918,0.02461,0.74295
0.12684,0.06461,0.03879,0.02432,0.74544
0.12572,0.06411,0.03822,0.02393,0.74802
0.12505,0.0633,0.03758,0.02373,0.75034
0.12432,0.06256,0.03698,0.02337,0.75277
0.12361,0.06184,0.03647,0.0231,0.75498
0.12261,0.06099,0.03626,0.02259,0.75755
0.12189,0.06009,0.03577,0.02223,0.76002
0.12143,0.05935,0.03511,0.02185,0.76226
0.12068,0.05845,0.03485,0.02156,0.76446
0.11987,0.05752,0.03449,0.02115,0.76697
0.1188,0.05679,0.03413,0.02089,0.76939
0.11774,0.0562,0.03351,0.02061,0.77194
0.11664,0.05526,0.03337,0.02055,0.77418
0.11572,0.05474,0.03281,0.02043,0.7763
0.11505,0.05398,0.03257,0.0199,0.7785
0.11387,0.05329,0.03203,0.01984,0.78097
0.11281,0.0528,0.03167,0.01971,0.78301
0.11209,0.05203,0.03131,0.0194,0.78517
0.11105,0.05136,0.03087,0.01911,0.78761
0.10984,0.05118,0.03042,0.01879,0.78977
0.10893,0.05057,0.03018,0.01841,0.79191
0.10798,0.04998,0.02978,0.01822,0.79404
0.10689,0.0494,0.02948,0.0181,0.79613
0.10576,0.04872,0.02912,0.01799,0.79841
0.10463,0.04821,0.02862,0.01784,0.8007
0.10341,0.04764,0.02828,0.01751,0.80316
0.10252,0.04673,0.02791,0.01717,0.80567
0.10136,0.04607,0.02763,0.01684,0.8081
0.10023,0.04526,0.02737,0.01663,0.81051
0.09912,0.04479,0.02685,0.01627,0.81297
0.09789,0.04436,0.02653,0.01623,0.81499
0.0969,0.04378,0.02625,0.01604,0.81703
0.09602,0.04307,0.02597,0.0158,0.81914
0.09484,0.04262,0.02584,0.01552,0.82118
0.09371,0.04219,0.02535,0.01539,0.82336
0.09288,0.04156,0.02484,0.01523,0.82549
0.09209,0.04067,0.0247,0.01509,0.82745
0.0909,0.04032,0.02425,0.01476,0.82977
0.09003,0.03978,0.02397,0.01458,0.83164
0.08916,0.03923,0.02316,0.01436,0.83409
0.08827,0.0385,0.02265,0.01429,0.83629
0.08725,0.03792,0.02234,0.01408,0.83841
0.08637,0.03734,0.02179,0.01405,0.84045
0.08557,0.03702,0.02132,0.01366,0.84243
0.08472,0.03638,0.02109,0.01345,0.84436
0.08378,0.03589,0.02084,0.01309,0.8464
0.08277,0.03522,0.02053,0.01284,0.84864
0.08213,0.03462,0.02017,0.01265,0.85043
0.081,0.03413,0.01987,0.01231,0.85269
0.08004,0.03355,0.01956,0.01201,0.85484
0.07927,0.033,0.01923,0.01174,0.85676
0.07856,0.03257,0.01867,0.01155,0.85865
0.07795,0.03209,0.01829,0.01131,0.86036
0.07722,0.03153,0.01793,0.01112,0.8622
0.07642,0.03112,0.01767,0.01099,0.8638
0.07552,0.03059,0.01733,0.01077,0.86579
0.07472,0.02998,0.01703,0.01048,0.86779
0.07384,0.02954,0.01664,0.01031,0.86967
0.07271,0.02916,0.0164,0.01029,0.87144
0.07184,0.02858,0.01623,0.01005,0.8733
0.07085,0.02808,0.0162,0.00984,0.87503
0.07009,0.02763,0.01581,0.00971,0.87676
0.06934,0.02707,0.01547,0.00946,0.87866
0.06829,0.02669,0.01522,0.00927,0.88053
0.0672,0.02641,0.01504,0.0091,0.88225
0.06631,0.02605,0.01474,0.00892,0.88398
0.06531,0.02581,0.0144,0.00888,0.8856
0.06439,0.02535,0.01412,0.00876,0.88738
0.06358,0.0249,0.01385,0.00863,0.88904
0.06276,0.02459,0.01355,0.00844,0.89066
0.0618,0.02407,0.01344,0.00826,0.89243
0.06092,0.02361,0.01328,0.00812,0.89407
0.06017,0.02329,0.01289,0.0081,0.89555
0.05919,0.02284,0.01267,0.00791,0.89739
0.05847,0.02233,0.0125,0.00784,0.89886
0.05747,0.022,0.01215,0.00766,0.90072
0.05661,0.02153,0.01186,0.00755,0.90245
0.0558,0.02106,0.01177,0.00742,0.90395
0.05496,0.02076,0.01138,0.00743,0.90547
0.05419,0.02047,0.01107,0.00728,0.90699
0.05333,0.01992,0.01094,0.00718,0.90863
0.05252,0.01951,0.01074,0.00701,0.91022
0.05142,0.01904,0.0104,0.00689,0.91225
0.05068,0.01861,0.01015,0.00675,0.91381
0.04999,0.01826,0.00988,0.00663,0.91524
0.0492,0.01785,0.0098,0.00648,0.91667
0.04853,0.0174,0.00953,0.00633,0.91821
0.04775,0.0171,0.00929,0.00628,0.91958
0.04712,0.01663,0.00924,0.00605,0.92096
0.04646,0.01629,0.00892,0.00592,0.92241
0.0458,0.01605,0.00863,0.00578,0.92374
0.04517,0.01574,0.0084,0.00558,0.92511
0.0446,0.0154,0.00825,0.00549,0.92626
0.04391,0.01507,0.00807,0.00533,0.92762
0.04338,0.01463,0.00788,0.0052,0.92891
0.04261,0.0144,0.00763,0.00505,0.93031
0.04179,0.01415,0.00741,0.00491,0.93174
0.04106,0.01376,0.00726,0.00474,0.93318
0.04052,0.01337,0.0071,0.00464,0.93437
0.03988,0.01306,0.00691,0.00451,0.93564
0.03909,0.01277,0.00685,0.00437,0.93692
0.03845,0.01243,0.00663,0.00413,0.93836
0.03792,0.01215,0.00649,0.00402,0.93942
0.03742,0.01191,0.00616,0.00389,0.94062
0.03699,0.01149,0.00593,0.00379,0.9418
0.03631,0.01128,0.00579,0.00363,0.94299
0.03571,0.01098,0.00561,0.00354,0.94416
0.03515,0.01072,0.00553,0.00343,0.94517
0.03456,0.01039,0.0054,0.00341,0.94624
0.03383,0.01011,0.00546,0.00332,0.94728
0.03313,0.01002,0.00541,0.00329,0.94815
0.03272,0.00988,0.00522,0.00323,0.94895
0.03208,0.00976,0.00509,0.00317,0.9499
0.03139,0.00952,0.00502,0.00308,0.95099
0.03081,0.00934,0.00485,0.00306,0.95194
0.03023,0.00917,0.00474,0.00297,0.95289
0.02963,0.00897,0.00464,0.00292,0.95384
0.02903,0.00879,0.00457,0.00284,0.95477
0.02861,0.00842,0.00439,0.00275,0.95583
0.02795,0.00822,0.00429,0.00266,0.95688
0.02743,0.00799,0.00409,0.0026,0.95789
0.02678,0.0078,0.0039,0.00254,0.95898
0.02613,0.00756,0.00378,0.00244,0.96009
0.02562,0.00735,0.00371,0.00236,0.96096
0.02515,0.00708,0.00363,0.00229,0.96185
0.02471,0.00681,0.00345,0.00223,0.9628
0.02445,0.00662,0.00337,0.00221,0.96335
0.02404,0.00654,0.00332,0.00209,0.96401
0.02354,0.00641,0.00331,0.00201,0.96473
0.023,0.00617,0.00327,0.00197,0.96559
0.02252,0.00593,0.00316,0.00194,0.96645
0.02188,0.00572,0.00314,0.00185,0.96741
0.02155,0.00552,0.00301,0.00183,0.96809
0.02114,0.00522,0.00296,0.00181,0.96887
0.02079,0.005,0.00288,0.00178,0.96955
0.02033,0.00493,0.00279,0.0017,0.97025
0.01988,0.0047,0.00273,0.00171,0.97098
0.0194,0.00469,0.00265,0.00168,0.97158
0.01888,0.00457,0.0026,0.00172,0.97223
0.0186,0.00437,0.00253,0.0016,0.9729
0.01816,0.00429,0.00242,0.00156,0.97357
0.01774,0.00418,0.00236,0.00147,0.97425
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
