Insured,Uninsured
0.4115501660975213,0.3179922335682439
0.41287430018352034,0.31899899324032793
0.414175203846958,0.32072486696390046
0.4152438032847818,0.3220192722565799
0.41714869793481546,0.323457500359557
0.4183566799080075,0.324464260031641
0.4204009570934095,0.32619013375521355
0.4216553999117244,0.32705307061699984
0.4238158292099333,0.3277721846684884
0.42465212442214323,0.328491298719977
0.42658024949473833,0.3299295268229541
0.4283457616094037,0.3317992233568244
0.4300880433015076,0.3322306917877175
0.4313424861198225,0.3330936286495038
0.4330847678119265,0.33352509708039696
0.43417659767231165,0.33438803394218325
0.4357794968290473,0.33683302171724433
0.4370339396473622,0.3376959585790306
0.4385206866912909,0.3388465410614123
0.43933375148093945,0.3397094779231986
0.44102957232792067,0.34186682007766434
0.4421214021883058,0.34272975693945057
0.4439566055706553,0.3438803394218323
0.44548981345970684,0.3448870990939163
0.4467442562780217,0.34646915000719114
0.4477431644481613,0.347044441248382
0.44992682416893165,0.34733208686897743
0.45092573233907124,0.3489141377822523
0.45255186191836827,0.3503523658852294
0.4534113875531396,0.3513591255573134
0.4545729086812089,0.3525097080396951
0.45589704276720794,0.35337264490148135
0.4571514855855228,0.3539479361426722
0.457825167839803,0.3539479361426722
0.45900991939043373,0.35524234143535166
0.4604037447441169,0.3558176326765425
0.46163495713987035,0.3568243923486265
0.46265709573257136,0.35725586077951965
0.46421353404418425,0.35840644326190135
0.4651659813692011,0.35855026607219903
0.4666527284131298,0.3588379116927945
0.4680233233442516,0.36041996260606934
0.4694403791204962,0.3614267222781533
0.47074128278393385,0.3620020135193442
0.4721583385601784,0.362577304760535
0.4729946337723883,0.3631525960017259
0.47464399377424676,0.3643031784841076
0.4758984365925616,0.3660290522076801
0.4767579622273329,0.366604343448871
0.47754779659442004,0.36703581187976414
0.4789648523706646,0.36818639436214584
0.47994053011824284,0.3694807996548253
0.4812182033591191,0.3703437365166115
0.4822171115292587,0.37135049618869553
0.4837735498408716,0.3720696102401841
0.48467953632076566,0.3730763699122681
0.4863521267451855,0.3742269523946498
0.4869793481543429,0.37480224363584064
0.488187330127535,0.37624047173881775
0.4893720816781657,0.37710340860060404
0.49071944618672614,0.37796634546239033
0.49171835435686573,0.3785416367035812
0.492996027597742,0.38041133323745147
0.49401816619044303,0.3809866244786423
0.4954352219666876,0.38213720696102405
0.49629474760145886,0.3834316122537034
0.4976885729551421,0.3842945491154897
0.4986177898575975,0.3853013087875737
0.49989546309847377,0.38616424564935997
0.5005923757753153,0.38673953689055085
0.5019862011289985,0.3874586509420394
0.5032406439473134,0.38875305623471884
0.5044950867656283,0.38961599309650513
0.5054475340906451,0.39019128433769595
0.50670197690896,0.39105422119948224
0.5075382721211699,0.39191715806126853
0.5093270146583966,0.39335538616424565
0.5106976095895185,0.3934992089745434
0.5114409831114828,0.39421832302603194
0.5123237391688155,0.39536890550841364
0.5136478732548145,0.39565655112900905
0.5144144771993403,0.39680713361139075
0.5155295374822868,0.39767007047317704
0.5165284456524264,0.39867683014526106
