N,E,S1,S2,D
0.15108,0.08406,0.04812,0.02974,0.687
0.15019,0.08335,0.04759,0.02925,0.68962
0.14912,0.08256,0.0471,0.02892,0.6923
0.14842,0.08137,0.04687,0.02855,0.69479
0.14757,0.08079,0.04634,0.02824,0.69706
0.14676,0.08001,0.04577,0.02781,0.69965
0.14564,0.07943,0.0451,0.02775,0.70208
0.14478,0.07856,0.04489,0.02744,0.70433
0.14371,0.07764,0.04435,0.0272,0.7071
0.14304,0.07682,0.04389,0.02695,0.7093
0.14185,0.07584,0.0435,0.02678,0.71203
0.14096,0.07468,0.04323,0.02658,0.71455
0.13992,0.07385,0.04286,0.02629,0.71708
0.13923,0.07307,0.04232,0.02597,0.71941
0.13816,0.07221,0.04168,0.0258,0.72215
0.13725,0.07179,0.04081,0.02548,0.72467
0.13617,0.07098,0.04066,0.02551,0.72668
0.13537,0.07036,0.04012,0.02506,0.72909
0.13412,0.06959,0.03987,0.02479,0.73163
0.13362,0.06873,0.03935,0.02452,0.73378
0.13284,0.06785,0.03866,0.02423,0.73642
0.13224,0.0669,0.03814,0.02377,0.73895
0.13124,0.06609,0.03776,0.02349,0.74142
0.13017,0.06544,0.03724,0.02313,0.74402
0.12947,0.06458,0.03664,0.02295,0.74636
0.12875,0.06377,0.03612,0.02254,0.74882
0.12812,0.06306,0.03553,0.02223,0.75106
0.12713,0.06218,0.03531,0.02174,0.75364
0.12636,0.06133,0.03481,0.02134,0.75616
0.126,0.06042,0.03421,0.02102,0.75835
0.12525,0.05956,0.0339,0.02078,0.76051
0.12438,0.05865,0.0336,0.02032,0.76305
0.12333,0.0579,0.03326,0.02,0.76551
0.12225,0.05725,0.03268,0.01975,0.76807
0.12108,0.05639,0.03245,0.01974,0.77034
0.12008,0.05587,0.03199,0.01957,0.77249
0.11938,0.05502,0.03168,0.01912,0.7748
0.11807,0.05433,0.03124,0.01903,0.77733
0.11694,0.0539,0.03089,0.01889,0.77938
0.11623,0.05304,0.03061,0.01855,0.78157
0.1151,0.05248,0.03012,0.01831,0.78399
0.11398,0.05219,0.02964,0.01803,0.78616
0.11307,0.05139,0.02957,0.01766,0.78831
0.11209,0.05077,0.0292,0.0175,0.79044
0.11088,0.05033,0.02895,0.01727,0.79257
0.10978,0.04967,0.02844,0.01727,0.79484
0.10876,0.04906,0.02793,0.01713,0.79712
0.10745,0.0486,0.02754,0.0168,0.79961
0.1065,0.0478,0.02707,0.01651,0.80212
0.10533,0.04719,0.02676,0.01618,0.80454
0.10419,0.04629,0.02657,0.01599,0.80696
0.10316,0.04582,0.02597,0.01564,0.80941
0.10192,0.0454,0.02562,0.01557,0.81149
0.10098,0.0447,0.02548,0.01532,0.81352
0.10008,0.04402,0.02511,0.01514,0.81565
0.09886,0.04351,0.02498,0.0149,0.81775
0.09779,0.04281,0.02467,0.0148,0.81993
0.09692,0.04223,0.02411,0.01469,0.82205
0.09619,0.04132,0.02395,0.01457,0.82397
0.09495,0.04096,0.02352,0.01423,0.82634
0.09406,0.04039,0.02326,0.01406,0.82823
0.09319,0.03975,0.02255,0.01383,0.83068
0.09218,0.03896,0.0222,0.01375,0.83291
0.09115,0.03834,0.0219,0.01353,0.83508
0.09018,0.03778,0.02139,0.01354,0.83711
0.08938,0.03743,0.02088,0.01323,0.83908
0.08844,0.03686,0.02055,0.01302,0.84113
0.08753,0.03634,0.02028,0.01264,0.84321
0.08641,0.03574,0.01997,0.01244,0.84544
0.08567,0.03521,0.01959,0.01229,0.84724
0.08456,0.0346,0.01942,0.01193,0.84949
0.08357,0.03404,0.01913,0.01162,0.85164
0.08279,0.03345,0.01885,0.01138,0.85353
0.08206,0.03303,0.01838,0.01114,0.85539
0.08146,0.03249,0.01803,0.01083,0.85719
0.08073,0.03178,0.01784,0.01063,0.85902
0.08,0.03139,0.01738,0.01056,0.86067
0.07904,0.03096,0.01699,0.01032,0.86269
0.07822,0.03029,0.0168,0.00999,0.8647
0.07738,0.02974,0.01642,0.00988,0.86658
0.07621,0.02936,0.01615,0.00991,0.86837
0.07522,0.0289,0.01597,0.0097,0.87021
0.07411,0.02841,0.01605,0.00943,0.872
0.07337,0.02796,0.01566,0.00925,0.87376
0.07255,0.0274,0.01529,0.00906,0.8757
0.07152,0.02695,0.01512,0.0088,0.87761
0.07035,0.02667,0.01488,0.00867,0.87943
0.06945,0.02621,0.01464,0.0085,0.8812
0.0684,0.02594,0.01434,0.00847,0.88285
0.06752,0.02543,0.01405,0.00834,0.88466
0.06661,0.02505,0.01372,0.00824,0.88638
0.06572,0.02478,0.01342,0.00809,0.88799
0.06482,0.02418,0.01328,0.00793,0.88979
0.0639,0.02369,0.01312,0.00781,0.89148
0.06303,0.02346,0.01275,0.00778,0.89298
0.06199,0.02298,0.0126,0.00761,0.89482
0.0613,0.02243,0.01248,0.00749,0.8963
0.06031,0.02198,0.01218,0.00732,0.89821
0.0595,0.02142,0.01183,0.0073,0.89995
0.05865,0.02107,0.01166,0.0072,0.90142
0.05771,0.0208,0.01128,0.00723,0.90298
0.05695,0.02048,0.01099,0.00707,0.90451
0.0561,0.01991,0.0108,0.007,0.90619
0.05524,0.01948,0.01066,0.00682,0.9078
0.05408,0.01901,0.01031,0.00673,0.90987
0.05339,0.01856,0.01009,0.00655,0.91141
0.05273,0.0182,0.00981,0.0064,0.91286
0.05188,0.01792,0.00965,0.00619,0.91436
0.05119,0.01745,0.00935,0.00611,0.9159
0.05045,0.01708,0.00906,0.00607,0.91734
0.04976,0.01666,0.00898,0.00583,0.91877
0.04901,0.01636,0.00872,0.00569,0.92022
0.04835,0.01606,0.00846,0.00554,0.92159
0.04771,0.01565,0.00827,0.00537,0.923
0.04712,0.01527,0.00817,0.00528,0.92416
0.04643,0.01491,0.00797,0.00517,0.92552
0.04584,0.01453,0.00775,0.00501,0.92687
0.04502,0.01427,0.00757,0.00485,0.92829
0.04419,0.01403,0.00735,0.00469,0.92974
0.04341,0.01369,0.00715,0.00455,0.9312
0.04293,0.01327,0.00695,0.00445,0.9324
0.04228,0.01295,0.00671,0.00436,0.9337
0.04146,0.01267,0.00669,0.00417,0.93501
0.04079,0.01233,0.00649,0.00398,0.93641
0.04021,0.01205,0.00633,0.00389,0.93752
0.03966,0.01181,0.00604,0.00372,0.93877
0.03915,0.01148,0.00582,0.00361,0.93994
0.03838,0.01126,0.0057,0.00349,0.94117
0.03772,0.01095,0.00557,0.0034,0.94236
0.03713,0.01069,0.0055,0.0033,0.94338
0.03646,0.01039,0.00537,0.0033,0.94448
0.03565,0.01016,0.00545,0.00321,0.94553
0.03492,0.01006,0.00539,0.00319,0.94644
0.03447,0.00992,0.00518,0.00318,0.94725
0.03377,0.00984,0.00502,0.00311,0.94826
0.03313,0.00958,0.00485,0.00306,0.94938
0.03253,0.00939,0.00463,0.00306,0.95039
0.03194,0.00924,0.0045,0.00298,0.95134
0.03132,0.009,0.00439,0.00292,0.95237
0.03074,0.00878,0.00428,0.00291,0.95329
0.03024,0.00851,0.0041,0.00279,0.95436
0.02957,0.00831,0.004,0.00272,0.9554
0.02901,0.00801,0.00386,0.00267,0.95645
0.02832,0.00783,0.00371,0.0026,0.95754
0.02763,0.0076,0.00362,0.0025,0.95865
0.02709,0.00744,0.00349,0.00242,0.95956
0.02661,0.00718,0.0034,0.00236,0.96045
0.02615,0.00693,0.00321,0.00226,0.96145
0.02589,0.00676,0.00311,0.00224,0.962
0.02546,0.00667,0.00307,0.00215,0.96265
0.02498,0.00647,0.00306,0.00208,0.96341
0.02439,0.0063,0.00299,0.00203,0.96429
0.02391,0.00606,0.00289,0.00201,0.96513
0.02328,0.00588,0.00282,0.00192,0.9661
0.02294,0.00564,0.00273,0.00189,0.9668
0.02246,0.00536,0.00273,0.00188,0.96757
0.02203,0.00518,0.00264,0.00186,0.96829
0.02153,0.00513,0.00256,0.00179,0.96899
0.02102,0.00493,0.00254,0.00176,0.96975
0.02049,0.00492,0.00246,0.00176,0.97037
0.01993,0.00474,0.00248,0.0018,0.97105
0.01956,0.00461,0.00239,0.00168,0.97176
0.01911,0.00451,0.0023,0.00165,0.97243
0.01866,0.00439,0.00226,0.00154,0.97315
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
