N,E,S1,S2,D
0.1527,0.08291,0.04852,0.02927,0.6866
0.15173,0.08222,0.04807,0.02878,0.6892
0.15061,0.08145,0.04753,0.02848,0.69193
0.14983,0.08038,0.04739,0.02801,0.69439
0.14893,0.07968,0.047,0.02769,0.6967
0.14803,0.07891,0.04657,0.02724,0.69925
0.14696,0.07823,0.04587,0.02725,0.70169
0.14609,0.07736,0.04568,0.02696,0.70391
0.14513,0.07636,0.04506,0.02675,0.7067
0.14452,0.07561,0.04443,0.02654,0.7089
0.14321,0.07472,0.04405,0.02634,0.71168
0.1423,0.07368,0.04365,0.02617,0.7142
0.14125,0.07288,0.04316,0.02597,0.71674
0.14051,0.07221,0.04255,0.02565,0.71908
0.13951,0.07146,0.04174,0.02551,0.72178
0.13861,0.071,0.04083,0.02528,0.72428
0.13757,0.07018,0.04062,0.02534,0.72629
0.13675,0.06952,0.0401,0.02492,0.72871
0.13553,0.0689,0.03973,0.02462,0.73122
0.1351,0.06795,0.03917,0.02443,0.73335
0.13433,0.06698,0.03865,0.024,0.73604
0.13359,0.06622,0.03808,0.02353,0.73858
0.1326,0.0654,0.03771,0.02325,0.74104
0.1315,0.06473,0.03726,0.0229,0.74361
0.1308,0.06386,0.0367,0.02268,0.74596
0.13004,0.06307,0.03619,0.02231,0.74839
0.12929,0.06241,0.03561,0.02208,0.75061
0.12829,0.06163,0.03538,0.02153,0.75317
0.12751,0.06075,0.03485,0.0212,0.75569
0.12706,0.05997,0.03421,0.02085,0.75791
0.12622,0.05912,0.03395,0.02061,0.7601
0.12533,0.05817,0.03367,0.02022,0.76261
0.12422,0.05749,0.03326,0.01999,0.76504
0.12313,0.05679,0.03276,0.01974,0.76758
0.12195,0.05589,0.03253,0.01976,0.76987
0.12101,0.05536,0.03201,0.0196,0.77202
0.1203,0.05454,0.03178,0.01909,0.77429
0.11904,0.05394,0.03125,0.01901,0.77676
0.11789,0.05345,0.03094,0.01889,0.77883
0.11711,0.0526,0.03065,0.01858,0.78106
0.11604,0.05197,0.0302,0.01829,0.7835
0.11476,0.0518,0.02972,0.01803,0.78569
0.11378,0.05112,0.02959,0.01765,0.78786
0.1128,0.05048,0.02926,0.01746,0.79
0.11165,0.04992,0.02899,0.01729,0.79215
0.11057,0.04919,0.02861,0.01718,0.79445
0.10946,0.04866,0.0281,0.01703,0.79675
0.1082,0.04812,0.0277,0.01673,0.79925
0.10727,0.04728,0.02722,0.01646,0.80177
0.10608,0.04674,0.02689,0.01611,0.80418
0.10497,0.04586,0.02665,0.01589,0.80663
0.10386,0.0454,0.02603,0.01559,0.80912
0.10252,0.04511,0.02568,0.0155,0.81119
0.1015,0.04454,0.02545,0.01528,0.81323
0.10059,0.04384,0.02514,0.01507,0.81536
0.09947,0.0433,0.02497,0.01479,0.81747
0.09829,0.04273,0.02461,0.01465,0.81972
0.09746,0.04208,0.02405,0.01454,0.82187
0.09663,0.04124,0.02389,0.01443,0.82381
0.09547,0.04077,0.0235,0.0141,0.82616
0.09459,0.04015,0.02327,0.01393,0.82806
0.09366,0.03957,0.02249,0.01375,0.83053
0.0927,0.03887,0.02199,0.01369,0.83275
0.09158,0.03829,0.02173,0.0135,0.8349
0.09066,0.03763,0.02122,0.01352,0.83697
0.08983,0.03731,0.0207,0.01318,0.83898
0.08893,0.0367,0.02045,0.01294,0.84098
0.08797,0.03621,0.02017,0.01262,0.84303
0.0869,0.03558,0.01985,0.01237,0.8453
0.08618,0.03504,0.0195,0.01218,0.8471
0.08509,0.0344,0.01932,0.01184,0.84935
0.08408,0.03389,0.01897,0.01156,0.8515
0.08335,0.03332,0.01862,0.01133,0.85338
0.0826,0.03293,0.01806,0.01117,0.85524
0.08198,0.03235,0.01773,0.01092,0.85702
0.08122,0.03174,0.01744,0.01071,0.85889
0.08033,0.03136,0.01716,0.01061,0.86054
0.0794,0.03085,0.01677,0.0104,0.86258
0.07863,0.03017,0.0165,0.0101,0.8646
0.07775,0.02971,0.01612,0.00993,0.86649
0.07652,0.02931,0.01594,0.00994,0.86829
0.0756,0.02879,0.01577,0.00971,0.87013
0.07456,0.02829,0.01582,0.00947,0.87186
0.07382,0.02781,0.01539,0.00933,0.87365
0.07295,0.02732,0.01509,0.00907,0.87557
0.07191,0.02686,0.01488,0.00889,0.87746
0.07078,0.02656,0.01469,0.00873,0.87924
0.06984,0.02618,0.01439,0.00857,0.88102
0.06885,0.02583,0.0141,0.00855,0.88267
0.06797,0.02533,0.01379,0.00844,0.88447
0.06716,0.02481,0.01352,0.00834,0.88617
0.06632,0.0245,0.01322,0.00818,0.88778
0.06534,0.02398,0.01308,0.008,0.8896
0.06436,0.02351,0.01295,0.00789,0.89129
0.06352,0.02323,0.01259,0.00787,0.89279
0.06245,0.02279,0.01239,0.00767,0.8947
0.06174,0.02227,0.01226,0.00756,0.89617
0.06071,0.0219,0.01189,0.00742,0.89808
0.05987,0.02138,0.01155,0.00739,0.89981
0.05901,0.02094,0.01143,0.00728,0.90134
0.05813,0.02065,0.01104,0.0073,0.90288
0.05734,0.02035,0.01075,0.00714,0.90442
0.05642,0.0198,0.0106,0.00704,0.90614
0.05556,0.01943,0.01041,0.00685,0.90775
0.05443,0.01894,0.01004,0.00677,0.90982
0.0537,0.01845,0.00986,0.00662,0.91137
0.053,0.01808,0.0096,0.0065,0.91282
0.05214,0.01772,0.0095,0.00633,0.91431
0.05146,0.01724,0.00922,0.00619,0.91589
0.05066,0.01686,0.00906,0.00611,0.91731
0.05,0.01638,0.00902,0.00587,0.91873
0.04928,0.01604,0.00873,0.00575,0.9202
0.0486,0.01574,0.00847,0.00562,0.92157
0.04797,0.01537,0.00826,0.00543,0.92297
0.04739,0.01501,0.0081,0.00536,0.92414
0.04668,0.01468,0.00791,0.00521,0.92552
0.04607,0.01428,0.00773,0.00509,0.92683
0.04528,0.01401,0.00752,0.00493,0.92826
0.04444,0.01376,0.00734,0.00477,0.92969
0.04365,0.01343,0.00716,0.00461,0.93115
0.04309,0.01307,0.00699,0.00451,0.93234
0.04242,0.01275,0.00677,0.0044,0.93366
0.04157,0.0125,0.00671,0.00426,0.93496
0.04091,0.01215,0.0065,0.00404,0.9364
0.04033,0.01189,0.00632,0.00396,0.9375
0.0398,0.01171,0.00594,0.00383,0.93872
0.0393,0.01137,0.0057,0.00373,0.9399
0.03852,0.01115,0.00561,0.00359,0.94113
0.03786,0.01084,0.00549,0.00351,0.9423
0.03728,0.01058,0.00543,0.0034,0.94331
0.03672,0.01023,0.00531,0.00339,0.94435
0.03595,0.00997,0.00538,0.00328,0.94542
0.03519,0.00991,0.0053,0.00329,0.94631
0.03475,0.0098,0.00506,0.00326,0.94713
0.03403,0.00972,0.00492,0.0032,0.94813
0.0333,0.0095,0.00481,0.00314,0.94925
0.03271,0.00929,0.00466,0.00311,0.95023
0.03211,0.00914,0.00457,0.00301,0.95117
0.03148,0.00894,0.00445,0.00296,0.95217
0.03086,0.00875,0.00438,0.0029,0.95311
0.03038,0.00841,0.00421,0.00277,0.95423
0.02969,0.00821,0.00408,0.00271,0.95531
0.02912,0.00792,0.00397,0.00263,0.95636
0.02842,0.00774,0.00379,0.00258,0.95747
0.02772,0.00751,0.0037,0.00247,0.9586
0.02718,0.00732,0.00361,0.00237,0.95952
0.02665,0.00704,0.00354,0.00231,0.96046
0.02618,0.00681,0.00333,0.00226,0.96142
0.0259,0.00665,0.00323,0.00226,0.96196
0.02548,0.00656,0.00318,0.00215,0.96263
0.02496,0.00641,0.00321,0.00205,0.96337
0.02436,0.00616,0.00318,0.002,0.9643
0.02385,0.00592,0.00309,0.00198,0.96516
0.02324,0.00569,0.00307,0.00187,0.96613
0.02291,0.00544,0.00301,0.00182,0.96682
0.02242,0.00519,0.00296,0.00183,0.9676
0.02197,0.00501,0.00293,0.00178,0.96831
0.02148,0.00495,0.00286,0.00168,0.96903
0.02098,0.00472,0.00282,0.00168,0.9698
0.02049,0.00469,0.00274,0.00167,0.97041
0.01995,0.00452,0.00272,0.00171,0.9711
0.01962,0.00435,0.00259,0.00163,0.97181
0.01914,0.00428,0.00249,0.00159,0.9725
0.01869,0.00415,0.00248,0.00149,0.97319
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
