N,E,S1,S2,D
0.1564,0.08277,0.04736,0.02874,0.68473
0.15546,0.08207,0.04681,0.0283,0.68736
0.15436,0.08126,0.04635,0.02799,0.69004
0.15354,0.08012,0.04618,0.02762,0.69254
0.15272,0.07948,0.04563,0.02736,0.69481
0.15182,0.07873,0.0451,0.02692,0.69743
0.15069,0.07815,0.04447,0.02684,0.69985
0.14979,0.07734,0.04421,0.02656,0.7021
0.1487,0.07638,0.04367,0.02637,0.70488
0.14798,0.07567,0.04315,0.02612,0.70708
0.1467,0.07477,0.04277,0.02594,0.70982
0.14577,0.07363,0.04256,0.0257,0.71234
0.14474,0.07285,0.04205,0.02548,0.71488
0.14401,0.0721,0.04144,0.02523,0.71722
0.14297,0.07123,0.04074,0.02511,0.71995
0.14212,0.07078,0.03979,0.02485,0.72246
0.14102,0.07002,0.03958,0.02491,0.72447
0.1402,0.06935,0.03907,0.02448,0.7269
0.13894,0.06864,0.03881,0.02418,0.72943
0.13843,0.06775,0.03828,0.02396,0.73158
0.13768,0.06682,0.03769,0.0236,0.73421
0.13695,0.06601,0.0372,0.02308,0.73676
0.13594,0.06516,0.03691,0.02276,0.73923
0.13482,0.06456,0.0364,0.0224,0.74182
0.13413,0.06367,0.03582,0.02219,0.74419
0.13332,0.06289,0.03535,0.0218,0.74664
0.13268,0.06226,0.03473,0.02145,0.74888
0.13166,0.06141,0.03449,0.021,0.75144
0.13083,0.06062,0.03397,0.02062,0.75396
0.13037,0.05983,0.03334,0.0203,0.75616
0.1295,0.05898,0.03309,0.0201,0.75833
0.12854,0.0582,0.03275,0.01962,0.76089
0.12746,0.05746,0.03238,0.0193,0.7634
0.1263,0.05682,0.03182,0.01908,0.76598
0.12507,0.05601,0.03155,0.01907,0.7683
0.12403,0.05546,0.03115,0.01893,0.77043
0.1232,0.05468,0.03083,0.01853,0.77276
0.12181,0.05401,0.03039,0.01847,0.77532
0.12069,0.05349,0.03017,0.01828,0.77737
0.11993,0.05264,0.02993,0.01792,0.77958
0.11879,0.05208,0.02949,0.01766,0.78198
0.11767,0.05175,0.02908,0.01735,0.78415
0.11663,0.05105,0.02895,0.01699,0.78638
0.11564,0.05049,0.02854,0.01682,0.78851
0.11439,0.05001,0.02834,0.01659,0.79067
0.11323,0.04933,0.02786,0.01658,0.793
0.11217,0.04872,0.02736,0.01646,0.79529
0.11088,0.04817,0.027,0.01613,0.79782
0.10994,0.04739,0.02645,0.01587,0.80035
0.10877,0.04675,0.02614,0.01556,0.80278
0.10759,0.0459,0.02593,0.01537,0.80521
0.10646,0.04551,0.02531,0.01504,0.80768
0.10515,0.04513,0.02494,0.015,0.80978
0.1042,0.04442,0.0248,0.01476,0.81182
0.10319,0.04376,0.02448,0.01457,0.814
0.1019,0.04331,0.02435,0.01433,0.81611
0.10079,0.04266,0.02402,0.01423,0.8183
0.09983,0.04212,0.02343,0.01416,0.82046
0.09908,0.04121,0.02326,0.01407,0.82238
0.09785,0.04082,0.02285,0.01373,0.82475
0.09694,0.04026,0.0226,0.01354,0.82666
0.09598,0.03964,0.0219,0.01335,0.82913
0.09489,0.03887,0.0215,0.01333,0.83141
0.09381,0.03823,0.0213,0.01308,0.83358
0.09279,0.03766,0.02084,0.01309,0.83562
0.09197,0.03727,0.02035,0.01279,0.83762
0.091,0.03669,0.02005,0.01258,0.83968
0.09,0.03626,0.01976,0.01221,0.84177
0.08882,0.03565,0.01949,0.01201,0.84403
0.08804,0.03517,0.01912,0.01184,0.84583
0.08692,0.03452,0.01899,0.01149,0.84808
0.0859,0.03397,0.01869,0.0112,0.85024
0.08515,0.03337,0.01839,0.01097,0.85212
0.08441,0.03295,0.0179,0.01076,0.85398
0.08377,0.03243,0.01752,0.01051,0.85577
0.08303,0.03173,0.01731,0.0103,0.85763
0.08225,0.03136,0.01688,0.01022,0.85929
0.08128,0.0309,0.01648,0.00999,0.86135
0.0804,0.03028,0.01628,0.00967,0.86337
0.07961,0.02974,0.01587,0.00953,0.86525
0.07839,0.02936,0.01563,0.00958,0.86704
0.07738,0.0289,0.0155,0.00931,0.86891
0.07629,0.02843,0.01551,0.00908,0.87069
0.07552,0.02796,0.01514,0.0089,0.87248
0.07463,0.02743,0.01484,0.00869,0.87441
0.07354,0.02701,0.01465,0.00849,0.87631
0.07234,0.02673,0.0144,0.00838,0.87815
0.07139,0.02634,0.01414,0.00819,0.87994
0.07034,0.02605,0.01386,0.00816,0.88159
0.06944,0.02552,0.01362,0.00801,0.88341
0.06845,0.02519,0.01328,0.00793,0.88515
0.06754,0.02488,0.01302,0.00779,0.88677
0.06654,0.02435,0.01289,0.00765,0.88857
0.06553,0.02386,0.01278,0.00753,0.8903
0.06462,0.02362,0.01243,0.00751,0.89182
0.06357,0.02322,0.01229,0.00727,0.89365
0.06285,0.0227,0.01216,0.00716,0.89513
0.0618,0.0223,0.01181,0.00703,0.89706
0.06097,0.02171,0.01149,0.00703,0.8988
0.06015,0.02132,0.0113,0.00693,0.9003
0.05924,0.02098,0.01095,0.00696,0.90187
0.05852,0.02062,0.01063,0.00682,0.90341
0.05763,0.0201,0.01042,0.00674,0.90511
0.05675,0.01965,0.0103,0.00658,0.90672
0.05558,0.0192,0.00992,0.00649,0.90881
0.05487,0.01873,0.00972,0.00632,0.91036
0.0542,0.01836,0.00946,0.00618,0.9118
0.05329,0.01809,0.00929,0.00599,0.91334
0.05257,0.01766,0.00899,0.00589,0.91489
0.0518,0.01735,0.00868,0.00583,0.91634
0.05106,0.01696,0.00862,0.00558,0.91778
0.0503,0.01668,0.00833,0.00545,0.91924
0.0496,0.01638,0.00806,0.00531,0.92065
0.04892,0.01598,0.00786,0.00517,0.92207
0.0483,0.01563,0.00776,0.00506,0.92325
0.04761,0.01527,0.00757,0.00492,0.92463
0.04699,0.0149,0.00733,0.00481,0.92597
0.04615,0.01464,0.00716,0.00464,0.92741
0.04532,0.01439,0.00694,0.0045,0.92885
0.04448,0.01407,0.00679,0.00435,0.93031
0.044,0.01362,0.00662,0.00423,0.93153
0.04331,0.01333,0.00638,0.00415,0.93283
0.04245,0.01302,0.00636,0.00401,0.93416
0.04174,0.01267,0.0062,0.00383,0.93556
0.04116,0.01235,0.00606,0.00377,0.93666
0.04064,0.01206,0.0058,0.0036,0.9379
0.04011,0.01175,0.00557,0.0035,0.93907
0.03931,0.01153,0.00546,0.00338,0.94032
0.03862,0.01121,0.00536,0.00328,0.94153
0.038,0.01094,0.0053,0.0032,0.94256
0.03737,0.0106,0.00522,0.00319,0.94362
0.03656,0.01039,0.00527,0.00309,0.94469
0.0358,0.01029,0.0052,0.00311,0.9456
0.03534,0.01014,0.00501,0.00309,0.94642
0.03468,0.01002,0.00483,0.00304,0.94743
0.03402,0.00977,0.00468,0.003,0.94853
0.0334,0.00959,0.00443,0.00304,0.94954
0.03283,0.00944,0.00427,0.00297,0.95049
0.03219,0.00923,0.00412,0.00292,0.95154
0.03159,0.009,0.00405,0.0029,0.95246
0.03109,0.00873,0.00383,0.00278,0.95357
0.0304,0.00852,0.00376,0.0027,0.95462
0.02979,0.00822,0.00365,0.00264,0.9557
0.0291,0.00803,0.00349,0.00259,0.95679
0.02837,0.00786,0.00337,0.00251,0.95789
0.02782,0.00769,0.00328,0.00241,0.9588
0.02729,0.00746,0.00319,0.00235,0.95971
0.02681,0.0072,0.00303,0.00227,0.96069
0.02655,0.00701,0.00294,0.00225,0.96125
0.02607,0.00698,0.00286,0.00215,0.96194
0.0256,0.00678,0.00284,0.00208,0.9627
0.02504,0.00651,0.00281,0.00203,0.96361
0.02452,0.00628,0.0027,0.00203,0.96447
0.0239,0.00611,0.00263,0.00192,0.96544
0.02351,0.00587,0.00257,0.00189,0.96616
0.02298,0.00564,0.00257,0.00187,0.96694
0.02254,0.00547,0.00247,0.00186,0.96766
0.02202,0.00544,0.0024,0.00178,0.96836
0.0215,0.00521,0.0024,0.00174,0.96915
0.021,0.00519,0.00231,0.00173,0.96977
0.02047,0.00499,0.00231,0.00177,0.97046
0.02005,0.00482,0.00223,0.00167,0.97123
0.01957,0.00474,0.00214,0.00164,0.97191
0.01911,0.00462,0.00211,0.00154,0.97262
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
