N,E,S1,S2,D
0.1598,0.08775,0.04861,0.0271,0.67674
0.15888,0.08654,0.04861,0.02672,0.67925
0.15761,0.0858,0.04759,0.02705,0.68195
0.15661,0.08501,0.04723,0.0266,0.68455
0.15568,0.08428,0.04671,0.02629,0.68704
0.1543,0.0838,0.0466,0.02583,0.68947
0.1531,0.08306,0.0463,0.02578,0.69176
0.152,0.08266,0.04577,0.0256,0.69397
0.15091,0.08176,0.0453,0.0253,0.69673
0.14995,0.08115,0.04485,0.02504,0.69901
0.14841,0.08043,0.04449,0.02488,0.70179
0.14582,0.08113,0.0438,0.02481,0.70444
0.14476,0.08028,0.04328,0.02476,0.70692
0.14392,0.07967,0.04262,0.02463,0.70916
0.14315,0.0782,0.0423,0.02445,0.7119
0.14156,0.07801,0.04197,0.02405,0.71441
0.14033,0.07748,0.04167,0.0238,0.71672
0.13925,0.07667,0.04168,0.02331,0.71909
0.13817,0.07499,0.04188,0.02323,0.72173
0.13725,0.0745,0.04139,0.02281,0.72405
0.13577,0.07406,0.04089,0.02256,0.72672
0.13516,0.07272,0.04086,0.02214,0.72912
0.13425,0.07189,0.04046,0.02178,0.73162
0.13309,0.07138,0.03934,0.02185,0.73434
0.13211,0.07063,0.03882,0.02158,0.73686
0.13117,0.06988,0.03838,0.02126,0.73931
0.13027,0.0692,0.03797,0.02099,0.74157
0.12942,0.06868,0.03727,0.02046,0.74417
0.12848,0.06778,0.03681,0.02022,0.74671
0.12763,0.06718,0.03633,0.01987,0.74899
0.12674,0.06643,0.03607,0.01958,0.75118
0.12539,0.06591,0.03555,0.01933,0.75382
0.12432,0.06497,0.03527,0.01917,0.75627
0.1229,0.06456,0.03484,0.01875,0.75895
0.12162,0.06365,0.03456,0.01868,0.76149
0.12077,0.06283,0.03389,0.01877,0.76374
0.11973,0.06223,0.03367,0.01853,0.76584
0.11934,0.06086,0.03337,0.01825,0.76818
0.11843,0.06001,0.03279,0.01833,0.77044
0.11749,0.05935,0.03237,0.0181,0.77269
0.1166,0.0583,0.03223,0.01764,0.77523
0.11537,0.05787,0.0317,0.0175,0.77756
0.11425,0.05718,0.03146,0.01739,0.77972
0.11314,0.05684,0.03089,0.01714,0.78199
0.11201,0.05538,0.03043,0.01773,0.78445
0.11069,0.055,0.03,0.01751,0.7868
0.10954,0.0542,0.0297,0.01708,0.78948
0.10827,0.05366,0.02916,0.01678,0.79213
0.10706,0.05279,0.0289,0.01649,0.79476
0.10596,0.05204,0.02855,0.01618,0.79727
0.10457,0.05128,0.02836,0.0159,0.79989
0.10385,0.05054,0.02793,0.01565,0.80203
0.10288,0.04985,0.0275,0.01557,0.8042
0.10175,0.04943,0.02721,0.01544,0.80617
0.10044,0.04895,0.02686,0.01524,0.80851
0.09882,0.0491,0.02646,0.01492,0.8107
0.09772,0.04832,0.02625,0.01471,0.813
0.09663,0.04776,0.02573,0.01453,0.81535
0.09541,0.04676,0.02594,0.01442,0.81747
0.09431,0.04621,0.0254,0.01415,0.81993
0.09348,0.04542,0.02501,0.01402,0.82207
0.09245,0.04471,0.02466,0.01363,0.82455
0.09128,0.04423,0.02379,0.01388,0.82682
0.09023,0.04363,0.02329,0.01372,0.82913
0.08908,0.04302,0.02301,0.01356,0.83133
0.08808,0.04263,0.02266,0.01328,0.83335
0.08695,0.04238,0.02213,0.01313,0.83541
0.08607,0.04177,0.02183,0.01294,0.83739
0.08457,0.04128,0.02183,0.0126,0.83972
0.0838,0.04092,0.02153,0.0121,0.84165
0.08263,0.04042,0.02116,0.01177,0.84402
0.08177,0.03998,0.02065,0.01145,0.84615
0.08099,0.03921,0.02058,0.01123,0.84799
0.08012,0.03876,0.02001,0.01106,0.85005
0.07918,0.03826,0.01948,0.011,0.85208
0.07823,0.03781,0.01916,0.0108,0.854
0.07712,0.03708,0.01935,0.01057,0.85588
0.07607,0.03662,0.01907,0.01024,0.858
0.07534,0.03597,0.01863,0.01009,0.85997
0.07435,0.0353,0.01857,0.01003,0.86175
0.07359,0.03449,0.01814,0.01005,0.86373
0.07268,0.03391,0.01771,0.00991,0.86579
0.0716,0.03341,0.01763,0.00973,0.86763
0.0707,0.03297,0.01742,0.00949,0.86942
0.0696,0.0324,0.01683,0.00958,0.87159
0.06872,0.03187,0.01659,0.00942,0.8734
0.0679,0.03126,0.01635,0.00926,0.87523
0.06681,0.03075,0.01614,0.0091,0.8772
0.06586,0.03028,0.01601,0.009,0.87885
0.06497,0.02969,0.01578,0.00899,0.88057
0.06393,0.02924,0.01547,0.00894,0.88242
0.06296,0.029,0.01514,0.00868,0.88422
0.06186,0.02844,0.01523,0.00851,0.88596
0.06088,0.02794,0.01511,0.00835,0.88772
0.06005,0.02716,0.01511,0.00818,0.8895
0.0591,0.0267,0.01476,0.00797,0.89147
0.05852,0.02609,0.01445,0.00783,0.89311
0.05768,0.02549,0.0141,0.00769,0.89504
0.05668,0.02511,0.01384,0.00761,0.89676
0.05588,0.02476,0.01368,0.00743,0.89825
0.05514,0.02422,0.01359,0.00726,0.89979
0.05447,0.02373,0.01313,0.00712,0.90155
0.05361,0.02311,0.01288,0.00702,0.90338
0.05272,0.02282,0.0126,0.00697,0.90489
0.05129,0.02251,0.01251,0.00685,0.90684
0.05064,0.02187,0.01227,0.00677,0.90845
0.04989,0.0214,0.01208,0.00668,0.90995
0.04906,0.02102,0.01185,0.0065,0.91157
0.04829,0.0206,0.01168,0.00636,0.91307
0.04766,0.02025,0.01139,0.00612,0.91458
0.04684,0.01996,0.01116,0.00605,0.91599
0.04607,0.01964,0.01101,0.0058,0.91748
0.04527,0.01928,0.01066,0.00577,0.91902
0.04454,0.01884,0.01054,0.00568,0.9204
0.04389,0.0186,0.01031,0.0056,0.9216
0.04319,0.01829,0.01006,0.00543,0.92303
0.04251,0.01802,0.0098,0.0053,0.92437
0.04173,0.01781,0.00949,0.00513,0.92584
0.04111,0.01748,0.00929,0.00491,0.92721
0.04021,0.01727,0.00904,0.00479,0.92869
0.03969,0.01691,0.00878,0.00462,0.93
0.03921,0.01654,0.00859,0.00447,0.93119
0.03848,0.0162,0.00839,0.00434,0.93259
0.03776,0.01588,0.00818,0.0042,0.93398
0.03713,0.01539,0.00801,0.00412,0.93535
0.03652,0.01514,0.00774,0.00406,0.93654
0.03594,0.01482,0.00759,0.00397,0.93768
0.0354,0.01453,0.0075,0.0038,0.93877
0.03465,0.01433,0.0072,0.00369,0.94013
0.03413,0.01392,0.00707,0.00357,0.94131
0.03345,0.01359,0.00703,0.00345,0.94248
0.0327,0.0132,0.00693,0.00335,0.94382
0.03217,0.01297,0.00663,0.00334,0.94489
0.03161,0.01274,0.0065,0.00326,0.94589
0.031,0.01249,0.00633,0.00326,0.94692
0.03066,0.01212,0.00616,0.00328,0.94778
0.03003,0.01193,0.00605,0.00318,0.94881
0.02938,0.0117,0.00588,0.00312,0.94992
0.02884,0.0114,0.0058,0.00307,0.95089
0.02818,0.01125,0.00561,0.00311,0.95185
0.02767,0.01081,0.00547,0.00308,0.95297
0.02709,0.01059,0.00525,0.00305,0.95402
0.02642,0.01039,0.00514,0.00294,0.95511
0.02581,0.00999,0.00497,0.00281,0.95642
0.02521,0.00962,0.00492,0.00275,0.9575
0.02469,0.00942,0.00482,0.00272,0.95835
0.02429,0.00925,0.00461,0.00266,0.95919
0.02383,0.00904,0.00439,0.00255,0.96019
0.02347,0.00889,0.00429,0.00256,0.96079
0.02304,0.00875,0.0043,0.00241,0.9615
0.02265,0.0085,0.00422,0.00229,0.96234
0.02204,0.00842,0.00407,0.00217,0.9633
0.02142,0.00828,0.00403,0.00203,0.96424
0.02089,0.008,0.00394,0.00197,0.9652
0.0204,0.0078,0.00377,0.00194,0.96609
0.01989,0.00766,0.00368,0.00188,0.96689
0.01944,0.00746,0.00357,0.00189,0.96764
0.01893,0.00724,0.00347,0.00189,0.96847
0.0184,0.00699,0.00348,0.00178,0.96935
0.01793,0.00666,0.00345,0.00177,0.97019
0.01746,0.00645,0.00329,0.00175,0.97105
0.01714,0.00632,0.00318,0.00172,0.97164
0.01675,0.00608,0.00309,0.00174,0.97234
0.01629,0.006,0.00303,0.00166,0.97302
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
