NHB (insured),NHB (uninsured),NHW (insured),NHW (uninsured)
0.0,,0.0,
0.0,,0.0,
0.0,,0.0,
0.0014641288433382138,,0.0023225125362892583,
0.0026406609495921354,,0.0039060438110319344,
0.004496967161681657,,0.007125890736342043,
0.005281321899184271,,0.008683029823172341,
0.007163773269190546,,0.012852995513328054,
0.0078696925329429,,0.014251781472684086,
0.009961305166283204,,0.017682765901293217,
0.011242417904204141,,0.02011084718923199,
0.013490901485044969,,0.023673792557403008,
0.014144530432963815,,0.024676695698073372,
0.02117757791257059,,0.03288466613882291,
0.022850868019242836,,0.034758511480601745,
0.02465488391549885,,0.03771443652678807,
0.026458899811754862,,0.04024808656637635,
0.02938715749843129,,0.04494589601477963,
0.030929721815519767,,0.04634468197413565,
0.03414557623928049,,0.05054103985220375,
0.03542668897720142,,0.052230139878595934,
0.03825036603221083,,0.05626814462918976,
0.04002823677055009,,0.05890736342042755,
0.04298263961514327,,0.0625494853523357,
0.04436833298473123,,0.06381631037212986,
0.04868228404099561,,0.06949063077329111,
0.051322944990587746,,0.07210345737661653,
0.05474796067768249,,0.07600950118764846,
0.05686571846893955,,0.07835840591185009,
0.06081363731436938,,0.08300343098442861,
0.06253921773687512,,0.08522037476906835,
0.06677473331938925,,0.09026128266033254,
0.06894478142647982,,0.09287410926365795,
0.07216063585024053,,0.09699129057798891,
0.07459213553649864,,0.1,
0.07890608659276302,,0.10416996569015571,
0.08104998954193683,,0.10636051728688309,
0.08507634386111693,,0.1107680126682502,
0.08829219828487764,,0.11372393771443652,
0.09135118176113784,,0.11715492214304565,
0.09367810081572893,,0.11918712061229876,
0.09788747124032629,,0.12425442069147533,
0.09969148713658231,,0.12686724729480073,
0.10340409956076135,,0.13180258643441542,
0.1058617444049362,,0.13404592240696753,
0.10933905040786446,,0.13766165215096332,
0.11161367914662204,,0.14016891000263923,
0.11522171093913407,,0.1444972288202692,
0.11720874294080737,,0.14613354447083662,
0.12076448441748588,,0.15051464766429137,
0.12298682284040996,,0.1536025336500396,
0.1260196611587534,,0.1572974399577725,
0.1277713867391759,,0.15975191343362366,
0.13137941853168794,,0.16397466349960413,
0.1329742731646099,,0.1654262338347849,
0.13616398243045388,,0.16964898390076538,
0.13833403053754445,,0.17257851675903932,
0.1414191591717214,,0.17614146212721035,
0.1435107718050617,,0.17885985748218527,
0.14675277138673917,,0.18200052784375825,
0.1482691905459109,,0.1834784903668514,
