N,E,S1,S2,D
0.19899,0.12185,0.0717,0.04191,0.56555
0.19798,0.12112,0.07095,0.04176,0.56819
0.1972,0.12065,0.07036,0.04152,0.57027
0.1958,0.12013,0.06999,0.04147,0.57261
0.19466,0.11969,0.06954,0.04116,0.57495
0.19377,0.1189,0.0694,0.04066,0.57727
0.19268,0.11857,0.06881,0.04052,0.57942
0.19165,0.11702,0.06903,0.04042,0.58188
0.19097,0.11624,0.06875,0.03993,0.58411
0.18996,0.11553,0.06757,0.03999,0.58695
0.189,0.11487,0.06701,0.03966,0.58946
0.18832,0.11415,0.06641,0.03931,0.59181
0.18748,0.11355,0.066,0.03888,0.59409
0.18666,0.11237,0.06574,0.03867,0.59656
0.18585,0.11187,0.06492,0.03851,0.59885
0.18461,0.11031,0.06557,0.0382,0.60131
0.18382,0.10952,0.06505,0.03795,0.60366
0.18272,0.10904,0.06478,0.03765,0.60581
0.18207,0.10804,0.06445,0.0374,0.60804
0.18121,0.10751,0.064,0.03702,0.61026
0.18051,0.10692,0.0635,0.03659,0.61248
0.17983,0.10628,0.06299,0.03594,0.61496
0.17902,0.10571,0.06254,0.0355,0.61723
0.17838,0.10489,0.06192,0.03503,0.61978
0.1772,0.10442,0.06131,0.03471,0.62236
0.17617,0.10358,0.06108,0.03429,0.62488
0.17535,0.10293,0.0608,0.03375,0.62717
0.17446,0.1022,0.06032,0.0335,0.62952
0.17364,0.10196,0.05977,0.03313,0.6315
0.17285,0.10079,0.05945,0.03286,0.63405
0.172,0.10058,0.0589,0.03231,0.63621
0.1709,0.09999,0.05852,0.03211,0.63848
0.16988,0.09966,0.05771,0.03208,0.64067
0.1688,0.09815,0.05704,0.03297,0.64304
0.16798,0.09748,0.05666,0.03261,0.64527
0.16628,0.09706,0.05636,0.03237,0.64793
0.16563,0.09646,0.05574,0.03186,0.65031
0.16463,0.09578,0.05517,0.03176,0.65266
0.16381,0.09548,0.05439,0.0314,0.65492
0.1628,0.09469,0.05395,0.03126,0.6573
0.16184,0.09416,0.05354,0.03077,0.65969
0.16055,0.09334,0.05323,0.03064,0.66224
0.15946,0.0928,0.05261,0.03051,0.66462
0.15825,0.0919,0.05245,0.03044,0.66696
