NHB (insured),NHB (uninsured),NHW (insured),NHW (uninsured)
0.0,,0.0,
0.0,,0.0,
0.0,,0.0,
0.0020654674754235517,,0.0023225125362892583,
0.0037649027400125496,,0.0039060438110319344,
0.006510144321271701,,0.007125890736342043,
0.007712821585442376,,0.008683029823172341,
0.010353482535034512,,0.012852995513328054,
0.011477724325454925,,0.014251781472684086,
0.014301401380464337,,0.017682765901293217,
0.01602698180297009,,0.02011084718923199,
0.01911211043714704,,0.023673792557403008,
0.020027190964233423,,0.024676695698073372,
0.02815833507634386,,0.03288466613882291,
0.030119221920100397,,0.034758511480601745,
0.03265530223802552,,0.03771443652678807,
0.03506065676636687,,0.04024808656637635,
0.03911315624346371,,0.04494589601477963,
0.04089102698180297,,0.04634468197413565,
0.0448912361430663,,0.05054103985220375,
0.04664296172348881,,0.052230139878595934,
0.05035557414766785,,0.05626814462918976,
0.05294394478142648,,0.05890736342042755,
0.05657812173185526,,0.0625494853523357,
0.05806839573311023,,0.06381631037212986,
0.0636896046852123,,0.06949063077329111,
0.06687931395105627,,0.07210345737661653,
0.07074879732273583,,0.07600950118764846,
0.07328487764066095,,0.07835840591185009,
0.07780798996025937,,0.08300343098442861,
0.07992574775151642,,0.08522037476906835,
0.0849194729136164,,0.09026128266033254,
0.08784773060029283,,0.09287410926365795,
0.09169106881405564,,0.09699129057798891,
0.09461932650073207,,0.1,
0.09945618071533152,,0.10416996569015571,
0.1020706965070069,,0.10636051728688309,
0.10729972809035766,,0.1107680126682502,
0.11054172767203514,,0.11372393771443652,
0.11370529177996234,,0.11715492214304565,
0.11605835599247019,,0.11918712061229876,
0.12071219410165238,,0.12425442069147533,
0.12285609705082619,,0.12686724729480073,
0.12735306421250783,,0.13180258643441542,
0.12991528968834973,,0.13404592240696753,
0.13375862790211254,,0.13766165215096332,
0.13655615979920518,,0.14016891000263923,
0.14047793348671825,,0.1444972288202692,
0.14262183643589207,,0.14613354447083662,
0.14670048107090566,,0.15051464766429137,
0.14947186781008157,,0.1536025336500396,
0.15313218991842711,,0.1572974399577725,
0.1552760928676009,,0.15975191343362366,
0.1591455762392805,,0.16397466349960413,
0.16079272118803598,,0.1654262338347849,
0.16466220455971553,,0.16964898390076538,
0.16698912361430662,,0.17257851675903932,
0.1706233005647354,,0.17614146212721035,
0.17297636477724326,,0.17885985748218527,
0.1760092030955867,,0.18200052784375825,
0.17755176741267517,,0.1834784903668514,
