OHS,IHS,DT,DUT
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.993305045733843,0.006694954266156956,0.0
0.0,0.988536128715746,0.011423822825618999,4.004845863494829e-05
0.0,0.9792791258975874,0.02066078456900782,6.008953340477311e-05
0.0,0.9754137779024566,0.024455977237205946,0.0001302448603374344
0.0,0.9646991610788707,0.035070311012217976,0.0002305279089114071
0.0,0.961299766394963,0.03835935071836055,0.00034088288667649214
0.0,0.951909093644378,0.047619525208861965,0.0004713811467600068
0.0,0.945613788675308,0.05379429351097556,0.0005919178137164413
0.0,0.9375740179449608,0.061753547843192355,0.0006724342118468857
0.0,0.9348293172690763,0.06422690763052209,0.0009437751004016064
0.0,0.9237567285289628,0.07512854503093115,0.0011147264401060496
0.0,0.9197098624659681,0.07891379258381137,0.0013763449502205167
0.0,0.9144462424492176,0.08392550229664399,0.001628255254138482
0.0,0.9093038687364272,0.08880600016086222,0.0018901311027105284
0.0,0.9004646391503741,0.09740325046262772,0.0021321103869981497
0.0,0.8977805501338109,0.09972432943638448,0.002495120429804616
0.0,0.8898037242073478,0.1074584801207851,0.0027377956718671365
0.0,0.8872799774439118,0.10958835139163008,0.0031316711644580495
0.0,0.8799363313990973,0.1166082366215345,0.0034554319793681496
0.0,0.8744104486636837,0.12188092070786471,0.0037086306284516467
0.0,0.8686237348280172,0.1273740876648252,0.004002177507157547
0.0,0.8672562801908008,0.12838716834239267,0.004356551466806507
0.0,0.8580825455756096,0.13729683921671493,0.004620615207675468
0.0,0.8540590182464073,0.14074358146294202,0.005197400290650735
0.0,0.8498722854344819,0.14450423527748893,0.005623479288029158
0.0,0.846781605712612,0.1471381389570645,0.006080255330323506
0.0,0.8405759030058095,0.1530184389997474,0.006405657994443041
0.0,0.83840058219455,0.1546555348912428,0.006943882914207164
0.0,0.8313211591740985,0.16142894699589477,0.007249893830006674
0.0,0.8285303905404449,0.16375185863265326,0.007717750826901874
0.0,0.8236020319362085,0.16838355831697396,0.00801440974681751
0.0,0.8191977164373994,0.17243124512870345,0.008371038433897138
0.0,0.8152490886998784,0.17600243013365735,0.008748481166464156
0.0,0.8131596539918563,0.1775823997731094,0.009257946235034337
0.0,0.8056720773299288,0.18483393114069752,0.00949399152937362
0.0,0.8026333127236238,0.1874132111616781,0.009953476114698101
0.0,0.7994362312668573,0.19001845430025754,0.010545314432885157
0.0,0.7969731089538764,0.19194993051540327,0.011076960530720307
0.0,0.7910197869101979,0.19752409944190766,0.01145611364789447
0.0,0.7883740761796475,0.19961625923820353,0.012009664582148949
0.0,0.782814023399415,0.20473472538186546,0.012451251218719532
0.0,0.7805153109950623,0.20641903562066932,0.013065653384268384
0.0,0.7760588719595866,0.2104936828517122,0.0134474451887013
0.0,0.772151770006,0.2138753012722077,0.013972928721792278
0.0,0.7682250597751437,0.217123670956911,0.014651269267945261
0.0,0.7667966086168816,0.21780374354955268,0.015399647833565736
0.0,0.7607909823128698,0.2233852984003177,0.01582371928681255
0.0,0.7574152542372882,0.22597172425032594,0.01661302151238592
0.0,0.7537629039325785,0.2292186815314535,0.01701841453596796
0.0,0.7511289615592411,0.23126637376527792,0.017604664675480892
0.0,0.7468131106080075,0.235136347875747,0.018050541516245487
0.0,0.7454680853234313,0.23570036826588592,0.01883154641068277
0.0,0.7414025348490724,0.23954527828234382,0.01905218686858379
0.0,0.7387367152964237,0.24154934610162224,0.01971393860195404
0.0,0.7343403703363258,0.24572315674439033,0.01993647291928384
0.0,0.731351671707676,0.24829355023297636,0.020354778059347666
0.0,0.728360985882377,0.2508868238926202,0.020752190225002812
0.0,0.7273731361600294,0.2509664355402835,0.02166042829968706
0.0,0.7216499063948195,0.2566009554889464,0.021749138116234103
0.0,0.7191555118916042,0.2586679765852061,0.02217651152318965
0.0,0.7170077917822806,0.2603950157166699,0.022597192501049485
0.0,0.7146017699115044,0.262157899049492,0.023240331039003605
0.0,0.7103890647894828,0.2660539178014817,0.023557017409035486
0.0,0.7082863527337584,0.2674921585108346,0.02422148875540704
0.0,0.7042501922583952,0.27128428608049215,0.024465521661112537
0.0,0.702429066737788,0.27231602486510886,0.025254908397103173
0.0,0.6992929489876548,0.27505207959198336,0.025654971420361838
0.0,0.6967435270927869,0.2770260558897809,0.02623041701743219
0.0,0.693561473599885,0.2799408423798618,0.02649768402025327
0.0,0.6921148352890405,0.280584040607468,0.027301124103491503
0.0,0.687797456904084,0.2847876813009467,0.027414861794969315
0.0,0.6853299325324996,0.28667516866875103,0.027994898798749383
