,age,cumulative_incidence,group
61,45.0,0.6348468036140442,Overall
62,45.083333333333336,0.6364430461821242,Overall
63,45.166666666666664,0.6379887555883038,Overall
64,45.25,0.6395654153113591,Overall
65,45.333333333333336,0.6408982103714604,Overall
66,45.416666666666664,0.6422314587118226,Overall
67,45.5,0.643860270645755,Overall
68,45.583333333333336,0.6467422203028308,Overall
69,45.666666666666664,0.648117477685509,Overall
70,45.75,0.6494524118149347,Overall
71,45.833333333333336,0.6507776178886827,Overall
72,45.916666666666664,0.6522766014542614,Overall
73,46.0,0.6535926149033565,Overall
74,46.083333333333336,0.6548787051420911,Overall
75,46.166666666666664,0.6564103085216381,Overall
76,46.25,0.657625777866325,Overall
77,46.333333333333336,0.6589132063009925,Overall
78,46.416666666666664,0.6602929659015492,Overall
79,46.5,0.6620106718978934,Overall
80,46.583333333333336,0.663227858983118,Overall
81,46.666666666666664,0.6644352576596291,Overall
82,46.75,0.6658171092356274,Overall
83,46.833333333333336,0.667096836621987,Overall
84,46.916666666666664,0.6684692108380357,Overall
85,47.0,0.6698832066627469,Overall
86,47.083333333333336,0.6723021703423073,Overall
87,47.166666666666664,0.6737271663792983,Overall
88,47.25,0.674968020442289,Overall
89,47.333333333333336,0.6762504204626383,Overall
90,47.416666666666664,0.677471574856278,Overall
91,47.5,0.6788161275451086,Overall
92,47.583333333333336,0.6800583601986817,Overall
93,47.666666666666664,0.6814036452191914,Overall
94,47.75,0.6828934214597415,Overall
95,47.833333333333336,0.6841680151627885,Overall
96,47.916666666666664,0.6853405441063984,Overall
97,48.0,0.6866573260841793,Overall
98,48.08333333333333,0.6874705080177347,Overall
99,48.166666666666664,0.6883252296835072,Overall
100,48.25,0.6892111668921408,Overall
101,48.33333333333333,0.6902107861245657,Overall
102,48.416666666666664,0.6909633522680899,Overall
103,48.5,0.6917368721112319,Overall
104,48.58333333333333,0.6925415750555202,Overall
105,48.666666666666664,0.6933981776962634,Overall
106,48.75,0.6942549533763931,Overall
107,48.83333333333333,0.6950707140803436,Overall
108,48.916666666666664,0.6958350773186506,Overall
109,49.0,0.6966616966689411,Overall
110,49.08333333333333,0.6979845579965405,Overall
111,49.166666666666664,0.7002796024315636,Overall
112,49.25,0.7014791044539179,Overall
113,49.33333333333333,0.7026894501162838,Overall
114,49.416666666666664,0.7039000906458626,Overall
115,49.5,0.7049971402925432,Overall
116,49.58333333333333,0.7061878369395447,Overall
117,49.666666666666664,0.7073889721259771,Overall
118,49.75,0.7085177847976554,Overall
119,49.83333333333333,0.7095331134778935,Overall
120,49.916666666666664,0.7109012846533473,Overall
121,50.0,0.7120831412677602,Overall
122,50.08333333333333,0.7132134062537795,Overall
123,50.166666666666664,0.7142509093061862,Overall
124,50.25,0.7152990537826733,Overall
125,50.33333333333333,0.716409869172305,Overall
126,50.416666666666664,0.7175314355312251,Overall
127,50.5,0.7184872304457544,Overall
128,50.58333333333333,0.7197654640702945,Overall
129,50.666666666666664,0.7214183052014178,Overall
130,50.75,0.722718145136088,Overall
131,50.83333333333333,0.7237168341908988,Overall
132,50.916666666666664,0.7247160876256151,Overall
133,51.0,0.7258721738226394,Overall
134,51.08333333333333,0.7268411547361509,Overall
135,51.166666666666664,0.7280606138667932,Overall
136,51.25,0.7291137937433015,Overall
137,51.33333333333333,0.730292466877957,Overall
138,51.416666666666664,0.7314192477985089,Overall
139,51.5,0.7322229130501126,Overall
140,51.58333333333333,0.733402547794385,Overall
141,51.666666666666664,0.7344366404860105,Overall
142,51.75,0.7354084431315917,Overall
143,51.83333333333333,0.7376662464849504,Overall
144,51.916666666666664,0.738565509192312,Overall
145,52.0,0.7396430071937203,Overall
146,52.08333333333333,0.7402290197177217,Overall
147,52.166666666666664,0.7407837727983473,Overall
148,52.25,0.7414226233441557,Overall
149,52.33333333333333,0.7422398451990647,Overall
150,52.416666666666664,0.7429107134344153,Overall
151,52.5,0.7435714226231902,Overall
152,52.58333333333333,0.7440959022463942,Overall
153,52.666666666666664,0.7447570175649572,Overall
154,52.75,0.7454290965115481,Overall
155,52.83333333333333,0.7460699361084775,Overall
156,52.916666666666664,0.7466900467777489,Overall
157,53.0,0.747236811858798,Overall
158,53.08333333333333,0.7482782450045435,Overall
159,53.166666666666664,0.7502147281101195,Overall
160,53.25,0.7518888074487846,Overall
161,53.33333333333333,0.7533845953974249,Overall
162,53.416666666666664,0.7544803828911733,Overall
163,53.5,0.7555767349813114,Overall
164,53.58333333333333,0.7564203374318699,Overall
165,53.666666666666664,0.7580455385945357,Overall
166,53.75,0.7590273338260342,Overall
167,53.83333333333333,0.7597878665032147,Overall
168,53.916666666666664,0.7606544478911049,Overall
169,54.0,0.7613734890902836,Overall
170,54.08333333333333,0.7623362473475561,Overall
171,54.166666666666664,0.763670187961134,Overall
172,54.25,0.7659788409018256,Overall
173,54.33333333333333,0.7670170045699087,Overall
174,54.416666666666664,0.7679815399679405,Overall
175,54.5,0.7689781464038306,Overall
176,54.58333333333333,0.7699540859084153,Overall
