N,E,S1,S2
0.33515,0.15037,0.3525,0.16198
0.3351873712010564,0.15034713191012586,0.3525239591044597,0.16194153778435805
0.3352580909873306,0.15030122290494966,0.34988891779917136,0.1645517683085483
0.336126713323121,0.15133311306681085,0.34986333463490826,0.16267683897515994
0.33669167058917787,0.15212666873641725,0.3497511291824819,0.16143053149192296
0.3377950547028413,0.15346852081913998,0.3496773934997796,0.1590590309782391
0.33821451123071833,0.15417305629892453,0.34929989676358864,0.1583125357067685
0.33723005353812835,0.1538569509334082,0.35326141444927917,0.1556515810791843
0.33768604324627916,0.15451117262406225,0.3529606450836442,0.15484213904601435
0.33899495370045246,0.15582330928900348,0.35300019061568866,0.15218154639485537
0.3331827898714359,0.16332961992793987,0.3529541645339676,0.15053342566665662
0.33454483388720996,0.16471722171464143,0.35210489854519533,0.14863304585295328
0.33477610291533183,0.1652791307229581,0.3518081484680197,0.14813661789369031
0.3375125577657223,0.1667269439421338,0.3485432991762106,0.14721719911593328
0.33829840695512337,0.16548570279913563,0.35000753806723955,0.14620835217850142
0.3394526772967647,0.16633824623489435,0.3495063639836728,0.14470271248466812
0.337228714524207,0.17039443248788141,0.34880423195285315,0.14357262103505844
0.3384743852871343,0.17220008853474988,0.34820314700792787,0.14112237917018794
0.33906050266227816,0.17250958722106471,0.34797837968415013,0.14045153043250697
0.34097614516307684,0.1737304776002175,0.3468668499330373,0.13842652730366836
0.3376618143353649,0.1765778471767491,0.348088450108296,0.13767188837959
0.3394975259248808,0.17718610486853642,0.3473883642886656,0.13592800491791715
0.3403328729699487,0.17799933465729811,0.3470367047390546,0.1346310876336986
0.341982392626282,0.1788469489628188,0.34601615521918455,0.13315450319171465
0.34084924790411913,0.17702248721285677,0.3492630368330256,0.13286522804999848
0.34018568977697045,0.1810071652033505,0.34548390352205066,0.13332324149762842
0.3411272980585759,0.18200724879102684,0.34467092709816155,0.13219452605223572
0.3374473543343669,0.18184848148185556,0.35017321307733484,0.13053095110644272
0.33847925801693307,0.18247489341065692,0.34914829558083615,0.12989755299157388
0.3408059511416125,0.18348679489382347,0.34789112483449397,0.12781612913007004
0.34084589640145196,0.18188895966673743,0.35012790568346125,0.12713723824834935
0.34101713430299596,0.18090142212691926,0.3528108753261991,0.12527056824388566
0.34207943334176577,0.17998482165443966,0.3535542625853782,0.12438148241841639
0.343910684643103,0.1808474027288554,0.35170452245030165,0.12353739017773999
0.34450148334902747,0.1816570983060458,0.35142715389366463,0.1224142644512621
0.34641952800567205,0.18240656335460345,0.3501671224551808,0.1210067861845437
0.34760582787898436,0.1824859672941701,0.34941944112342704,0.1204887637034185
